Genus,Species,Paragraph of Species Studied,Ecology,Pathogenic,Clinical,Rotting/Decaying,Spoiled,Contaminated,Plant Pathogen,Animal,Insect,Tree,Stone Chamber,Lichen,Pollen,Feces?Dung,Pine,Bromeliad,Flower,Cactus,Ipomoea,Oak,Hibiscus,Beetle,Ant,Fruit fly,Bee,Water,Tree exudate,Tree flux,Honey,Nematode,Mushroom/Fungus,Soil,Insect Frass,Unknown,Air,Leather Tanning,Industrial,Fodder,Freshwater,Seawater/Marine,Brine,Plant,Food,Pickled/Salted/Brined,Fruit,Drink/Juice,Sugar Cane,Fermented,Wine,Beer,Tequilla,Cider,Wood,Silage,Dairy,Olives
Kodamaea,K. anthophila ,"CBS 8494 (UWOPS 95-602.1), CBS 8496
(UWOPS 95-725.1) and many other strains, isolated from flowers of
various species of Hibiscus (Malvaceae) and morning glory (Ipomoea
spp., Convolvulaceae) in New South Wales, Queensland, and the
Northern Territories in Australia; CBS 8495 (UFMG 91-893.2), from
the flower of a morning glory (Ipomoea pes-caprae), Hapuna Beach,
Hawaii, USA; UWOPS 99-671.1 and other strains, nitidulid beetle
(Aethina concolor) from flowers of Hibiscus spp., Ipomoea spp. and
eggplant (Solanum melongina, Solanaceae); UWOPS 99-685.1, from
wasp in a flower of “tindora” (Coccinea grandis, Cucurbitaceae), Nadi
region, Fiji. UWOPS 99-686.1 and other strains, from Aethina concolor
in Ipomoea pes-caprae, Mana Island, Fiji; UWOPS 99-697.1 and other
strains, from Aethina concolor in various Ipomoea species, Rarontonga,
Cook Islands; UWOPS 00-302.3, and many other strains, from Aethina
concolor, nitidulid beetle (Conotelus mexicanus), and fruit fly
(Drosophila spp.) in flowers of various Ipomoea species, Hawaiian
Islands, USA; SUB 00-101.1, and several other strains, from Aethina
concolor in Ipomoea spp., New Caledonia (W.T. Starmer); UWOPS 05-
277b1, from Aethina sp., UWOPS 05-278.1, from Trigona sp.
(Hymenoptera: Apidae), UWOPS 05-280.1, from unidentified nitidulid,
in flowers of Hibiscus tiliaceus, Telok Senangin, Malaysia, and
many other strains from nitidulid beetle (Aethina spp., Coleoptera,
Nitidulidae) and Drosophila hibisci (Diptera, Drosophilidae) found in
those flowers.","Kodamaea anthophila is one of a number of closely related
species that exhibit a strong association with floricolous insects.
Although it was initially thought that the species was only associated
with Drosophila hibisci in Australia, the species was later found in
more diverse habitats. It is now known to occur abundantly more or
less anywhere the nitidulid beetle Aethina concolor is found in
ephemeral flowers of Convolvulaceae and Hibiscus species. This includes Australia, various South Pacific islands (Lachance et al.
2001e), and Malaysia. The beetle is also a recent introduction to the
Hawaiian Archipelago, where practically every specimen contains
K. anthophila. Insects that inhabit the same flowers may also carry
the yeast, presumably as a contaminant.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kodamaea,K. kakaduensis,"CBS 8611 (UWOPS 98-119.2), CBS
8612 (UWOPS 98-117.1), and two other strains isolated from various
Hibiscus species (Malvaceae) in Kakadu National Park, Northern
Territory, Australia; SUB 04-309.1, from an unidentified beetle in a
flower of Ipomoea hildebrandtii (Convolvulaceae), Tanzania, T.M.
Anderson; UWOPS 99-669.1, and two other strains from nitidulid
beetle (Aethina concolor, Coleoptera, Nitidulidae) in a Hibiscus sp.
flower, Nadi region, Fiji; UWOPS 05-273.1, from Epuraea sp.
(Coleoptera: Nitidulidae) in a flower of Ipomoea indica, Cameron
Highlands, Malaysia.","Kodamaea kakaduensis can occur in sympatry with K. anthophila.
The frequency of isolation is insufficient at this stage to allow
generalization, but the range from Africa to the south Pacific is
remarkable. The basis for the respective distribution of the two species
may have to do with differences in vector insects.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kodamaea,K. laetipori,"BG 02-5-27-4-2-2 (CBS 9884, NRRL
Y-27713), and four other strains, isolated from gut of tenebrionid beetle
(Diaperis sp., Coloeptera, Tenebrionidae); BG 02-5-27-4-5-2 (NRRL
Y-27714) and one other strain (Suh and Blackwell 2005), from gut of
unidentified scarabaeid beetle (Scarabaeidae), collected on a fruit
body of a mushroom named “chicken of the woods” (Laetiporus sulphurous),
Baton Rouge, Louisiana, USA. Two additional strains came
from frass of the same mushroom species (Suh and Blackwell 2005).","Suh and Blackwell (2005) reported that members of the
Kodamaea clade were only infrequently isolated in their extensive
sampling of beetles associated with mushroom fruit bodies. Of these,
K. laetispori appeared to be restricted to a single mushroom species
in a single locality, in contrast to K. ohmeri, which they found once in
Panama and once in Louisiana. The closest relatives, C. fukazawae
and C. sagamina, also came from mushrooms (Nakase et al. 1999).",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kodamaea,K. nitidulidarum,"CBS 8491 (UFMG 96-272), CBS 8492
(UFMG 96-394), and a few other strains were isolated from flowers
of the columnar cactus Pilosocereus arrabidae in various sea-side
localities of the State of Rio de Janeiro, Brazil; UFMG 96-340 and
UFMG 96-319, from tunnels of the moth Sigelgaita sp. (Lepidoptera:
Pyralidae) in the same area.","Although the cultures studied were isolated from flowers
and moth frass (Rosa et al. 1999), there is a strong association
between K. nitidulidarum and an unidentified nitidulid beetle that
serves as its principal vector (Rosa et al. 1994).",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kodamaea,K. ohmeri,"NRRL Y-1932 (CBS 5367), NRRL Y-1925
(CBS 5368), NRRL Y-1928 (CBS 5375), isolated from cucumber brines,
USA, J.L. Etchells; NRRL Y-2078 (CBS 2037), from gooseberry jelly,
Germany, S. Windisch; NRRL Y-2079 (CBS 568), from pleural fluid,
Java, Indonesia, W. de Graaff; NRRL Y-2080 (CBS 2038), from sambalulak
(Indonesian fermented chile peppers); NRRL Y-27480, from a
mushroom on a salt cedar (Tamarix sp., Tamaricaceae), Crete, Greece,
W.J. Middelhoven; NRRL Y-27716 (BG 98-8-14-1-3-1), from gut of
nitidulid beetle (Carpophilus sp., Nitidulidae) on a mushroom (dyemaker's
puffball, Pisolithus tinctorium), Baton Rouge, Louisiana, USA;
NRRL YB-201, from a banana, Puerto Rico; UWOPS 99-403.1, from
caterpillar frass; UWOPS 01-113a2 and others strains from nitidulid
beetle from Bignonaciae flower; UWOPS 01-666b4 and other, strains
from flower of woodrose (Merremia tuberosa, Convolvulaceae), Costa
Rica; UWOPS 05-201.2, from Trigona sp. (Hymenoptera: Apidae);
UWOPS 05-207.2, strains from a muscoid fly; UWOPS 05-228.2 from
an unidentified beetle, all collected on inflorescences of bertam palm
(Eugeissona triste, Arecaceae), Malaysia.","The occasional recovery of K. ohmeri in flowers and associated
insects is consistent with what is known of other members of
the genus, but the fact that the species has been recovered from a
broad variety of sources for over half a century suggests that it may
have become more of a generalist. Suh and Blackwell (2005) recently
reported the isolation of two strains from mushroom associated
materials from Panama and Louisiana, USA, respectively. A general
and cosmopolitan distribution is also supported by the recent isolation
(Mancianti et al. 2001) of K. ohmeri in a small proportion of
samples of parrot droppings that otherwise contain a diverse array
of yeasts dominated by generalistic or domestic species.",1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Komagataella,K. pastoris,"NRRL Y 1603 (CBS 704), isolated
from exudate of a chestnut tree (Castanea sp., Fagaceae), France, A.
Guilliermond; NRRL Y-1047, unknown substrate, A. Guilliermond
(this isolate may represent an earlier accession of the type strain);
other strains available include 31 isolates reported by Dlauchy et al.
(2003), from exudates and rotted wood obtained from Norway, and
hedge maples (Acer platanoides, A. campestre, Aceraceae), oaks
(Quercus spp., Fagaceae), European white birch (Betula pendula,
Betulaceae), European larch (Larix decidua, Pinaceae), willow (Salix
sp., Salicaceae), European hornbeam (Carpinus betula, Betulaceae)
and European beech (Fagus sylvatica, Fagaceae), all from Hungary.","The type strain of K. pastoris was isolated from a chestnut
tree in France (Guilliermond 1919), but the majority of K. pastoris
strains have been isolated from exudates and rotten wood from a
variety of trees growing in Hungary (Dlauchy et al. 2003). From this
work, it is seen that a major habitat for K. pastoris is in tree exudates
and decomposing wood. Whether K. pastoris is found only in
Europe is uncertain, as it is not possible to separate K. pastoris from
the presently recognized K. phaffii and K. pseudopastoris through
the use of standard fermentation and growth tests, and previous
reports of K. pastoris from other geographical regions may be
incorrect.",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Komagataella,K. phaffii,"NRRL Y-7556 (CBS 26125NRRL YB-
42905UCD-FST K-239), NRRL YB-4289, both isolated from black oak
trees (Quercus kelloggii), California, USA, H.J. Phaff; NRRL Y-12729,
substrate unknown; NRRL Y-17741 (SUB 85-263.1), from sap flux,
emory oak (Quercus emoryi), Tucson, Arizona, USA, W.T. Starmer;
NRRL YB-378, from slime flux of an elm tree (Ulmus sp.), USA,
L.J. Wickerham.","Strains of K. phaffii have been isolated from fluxes in oaks
growing in California and Arizona USA, and from an elm tree, possibly
from Illinois, USA. M.A. Lachance (personal communication)
determined from D1/D2 LSU rRNA gene sequence analysis that the
K. pastoris strains reported by Ganter et al. (1986) to occur in sap
fluxes of Quercus emoryi (nine strains) and Populus fremontii (four
strains), as well as those associated with Drosophila brooksae (two
strains), are instead K. phaffii. Consequently, tree fluxes in the
Sonoran region are an important habitat for K. phaffii.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Komagataella,K. pseudopastoris,"NCAIM Y 01541 (NRRL Y-27603, CBS
9187), NCAIM Y 01526 (NRRL Y-27602, CBS 9186), NCAIM Y 01554
(NRRL Y-27604, CBS 9188), NCAIM Y 01555 (NRRL Y-27605, CBS
9189), all isolated from rotted wood of willow trees (Salix alba),
Hungary (Dlauchy et al. 2003).","All known strains of K. pseudopastoris have been isolated
from rotted wood of willow trees in Hungary (Dlauchy et al. 2003).
Rotting wood possibly provides a source of methanol, which
K. pseudopastoris and other methanol assimilating yeasts can utilize
for growth. Dlauchy et al. (2003) noted that K. pseudopastoris was
never isolated from oak trees, and questioned whether the higher
tannic acid content in oaks might prevent growth of the species.
That hypothesis appears correct. K. pseudopastoris was inhibited by
0.03% tannic acid, whereas K. pastoris did grow at this concentration.
K. phaffii has not been tested for tolerance to tannic acid, but a
majority of strains of this species have been isolated from oak trees,
and it is therefore likely to be tolerant of tannic acid.",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kregervanrija,K. delftensis,"The type strain, NRRL Y-7119 (CBS
2614), was isolated from naturally fermented apple juice, UK (Beech
1965). The second known strain, NRRL Y-17855 (CBS 2109), was isolated
by P. Scrivani (CBS website) from wine obtained near Monte Terminillo,
Italy and subsequently deposited with the CBS culture collection.","The two known strains of this species, as described above,
are from fermented fruit juices, which suggests that the natural habitat
of the species is on the skins of fruit (Beech 1965, Kurtzman 2006).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
Kregervanrija,K. fluxuum,"NRRL YB-4273 (CBS 2287), isolated
from slime flux, black oak (Quercus kelloggii), California, USA; NRRL
Y-1615 (CBS 639), from sour wine, Europe, neotype of Candida vini;
NRRL Y-1616 (CBS 640), from wine, Europe; NRRL Y-17853 (CBS 634),
W.B. Bierberg, unidentified substrate, mating type1; NRRL Y-27901
(CBS 633), N.H. Claussen, unidentified substrate, mating type1; NRRL
Y-27902 (CBS 2099), from pear cider, Germany, mating type2; NRRL
Y-27903 (CBS 2119), from wine, Italy; NRRL Y-27904 (CBS 2122), from
beer, The Netherlands, mating type1; NRRL Y-27906 (CBS 5364),
from slime flux, black oak, USA; NRRL YB-4882, YB-4886, both from
“tea fungus”, Russia (?). The conspecificity of the preceding strains
was determined from D1/D2 LSU and ITS rRNA gene sequence analysis
(Kurtzman 2006).","Isolates of K. fluxuum are known from the fluxes of oaks
(Quercus rubra, Q. kellogii) (Bowles and Lachance 1983, Phaff and
Knapp 1956) in Canada and California, USA, respectively, from fir
trees (Abies concolor) in California (Phaff and Knapp 1956), and from
various types of fermented beverages and brine-preserved vegetables,
such as pickles (Walker and Ayres 1970). The food and beverage
spoilage aspects of this species are discussed below.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
Kregervanrija,K. pseudodelftensis,"NRRL Y-5494 (CBS 10105), the only
known strain of this species, was isolated in April 1961 by
L. J. Wickerham from a fallen apple that had been sent to Peoria, Illinois,
and that had over-wintered in an orchard nearWakeman, Ohio, USA.","The single known strain of K. pseudodelftensis and the two
known strains of the closely related K. delftensis were isolated from
fruit and fruit products (Kurtzman 2006).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kuraishia,K. capsulata,"CBS 1993 (NRRL Y-1842), isolated from
insect frass of a coniferous tree on the shore of Wabatongushi Lake,
near Franz, Ontario, Canada (Wickerham 1951); CBS 4306 from soil,
Finland; CBS 9987 (NCAIM Y.01458) from rotten wood of black pine
(Pinus nigra), Hungary; CBS 9988 (NCAIM Y.01571) from rotten wood
of Scotch pine (Pinus sylvestris), Hungary; CBS 9989 (NCAIM Y.01726)
from rotten wood of Norway spruce (Picea abies), Hungary; NRRL YB-
2236 from lichen, Wyoming, USA; NRRL YB-2512 from insect frass,
black spruce (Picea mariana), Ontario, Canada; NRRL YB-2520 from
insect frass, yellow spruce (Picea rubens), Ontario, Canada; NRRL YB-
2754 from insect frass, fir (Tsuga sp.), Tokyo, Japan; NRRL YB-2980
from insect frass, larch (Larix sp.), Germany; NRRL YB-2988 from insect
frass, larch, Germany; NRRL YB-3002 from insect frass, fir (Tsuga sp.),
Germany; NRRL YB-4665 from resin, fir, Quebec, Canada.","Kuraishia capsulata is often recovered from frass or tunnels
of larvae underneath the bark of certain conifers. Wickerham (1951)
is of the opinion that this yeast has become adapted to growth in the
presence of pitch, which is toxic to competitors, or that the association
of this species with the pine bark beetles or their larvae may in
some way be responsible for its survival. The extracellular polysaccharides
produced by this species cause the cells to adhere to the
bark beetles, and this adhesive characteristic probably aids dispersal
(Wickerham 1970a).",0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuraishia,K. molischiana,"CBS 136 (ATCC 2516, JCM 1997, NRRL
Y-2237) (type strain of Torula molischiana), from used tanning bark;
CBS 836 (NRRL Y-2238), non-slimy variant of CBS 136; CBS 837 (NRRL
Y-2234), from water, at 40 C in wood-working factory, Sweden; CBS
4683, from soil; CBS 5186, non-mucoid variant of CBS 837; CBS 7030,
from soil, Japan; CBS 9990 (NCAIM Y.01428), from fruiting body of
mushroom (Suillus sp.), Hungary; CBS 9991 (NCAIM Y.01585), from
rotten wood of black pine (Pinus nigra), Hungary; CBS 9992 (NCAIM
Y.01724), from rotten wood of black locust (Robinia pseudoacacia),
Hungary; CBS 9993 (NRRL Y-27899, NCAIM Y.01725), from rotten
wood of European beech (Fagus sylvatica), Hungary (Péter et al.
2005a); NCAIM Y.01736, from feces of domesticated rabbit, Hungary;
NRRL Y-1889, from insect frass, red pine (Pinus resinosa), Canada;
NRRL YB-2096, from insect frass, loblolly pine (Pinus taeda), Georgia,
USA; NRRL YB-2101, from insect frass, juniper (Juniperus sp.),
Montana, USA; NRRL YB-2342, from insect frass, ponderosa pine
(Pinus ponderosa), Washington, USA; NRRL YB-2441, from insect frass,
ponderosa pine (Pinus ponderosa), Washington, USA; NRRL YB-2962,
from insect frass, pine (Pinus sp.), Germany; NRRL YB-3058, from
insect frass, white pine (Pinus strobus), Wisconsin, USA.","Like K. capsulata, K. molischiana is also often recovered from
frass or tunnels of larvae underneath the bark of certain conifers.
According to Péter et al. (2005a) it is likely that one of the primary
habitats of the two species is the larvae of wood-boring insects. See
also “Ecology”, K. capsulata.",0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurtzmaniella,K. cleridarum,"UWOPS 99-101.1 (CBS 8793, NRRL
Y-48386) and others, isolated from flowers, Opuntia phaeacantha
(Cactaceae); UWOPS 99-103.1 and others, flowers, Opuntia echinocarpa;
UWOPS 99-116.1, flower, Carnegiea gigantea (Cactaceae); UWOPS
99-117.1 and others, flowers, Opuntia basilaris, Sonoran desert of
Arizona and California, USA. Many other strains from Carpophilus
sp. (Coleoptera: Nitidulidae) collected in cactus flowers in the same
localities, including UWOPS 07-123.1 (CBS 10688, NRRL Y-48387).","The recovery of K. cleridarum from cactus flowers or from
Carpophilus sp. specimens found in these flowers is remarkably
reproducible. After the original collection in 1999, three more samplings
(2001 and 2003, J. Bowles and M.A. Lachance, unpublished
data, Lachance and Starmer 2008, C.T. Harding, unpublished data)
yielded mostly pure cultures in beetle walk plates. The consistent
exception was the material collected from flowers of cholla (Opuntia
echinocarpa) in Lost Dutchman State Park, Arizona, USA, where the
plates may also contain small numbers of Metschnikowia arizonensis.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachancea,L. cidri,"CBS 4575 (NRRL Y-12634) and CBS
2950 (NRRL Y-12635), both isolated from cider; UWOPS 99-808.2
and UWOPS 99-809.2, both from sap flux of a Southern beech
(Nothofagus sp., Fagaceae), Patagonia, Argentina. CBS 5666 (DBVPG
6473, NRRL Y-12621), rotten bark of Araucaria sp., J. Grinbergs.","In a recently study of 208 yeasts isolated from fermented
apple cider in France, Coton et al. (2006) identified 15% of isolates as
L. cidri, confirming the affinity of the species for this substrate. The
species was third in level of abundance, following Saccharomyces
bayanus and S. cerevisiae, with Dekkera anomala next most abundant.
A similar study of Irish cider (Morrissey et al. 2004) reported the
presence of quite a different array of species, but not L. cidri.
Unfortunately, the identification appeared to be based exclusively on
ribotypes and systematic counts of the various species were not
given.",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lachancea,L. fermentati,"CBS 707 (NRRL Y-1559), type strain
for Zygosaccharomyces fermentati and Saccharomyces montanus, isolated
from sediment of a peppermint beverage; CBS 6544 (NRRL Y-
17054), from an oak tree (Quercus sp., Fagaceae), California, USA; CBS
6711 (NRRL Y-17055), from an orange drink, Iraq; CBS 4506 (NRRL Y-
7434), from a fruit fly (Drosophila sp.), California, USA; CBS 7004
(NRRL Y-11844), type strain of Saccharomyces astigiensis, from alpechin,
Spain, J. Santa María; CBS 7005 (NRRL Y-11847), type strain of
Saccharomyces albasitensis, from alpechin, Spain, J. Santa María; CBS
4686 (NRRL Y-12620), type strain of Saccharomyces nilssoni var. malicitensis,
from alpechin, Spain, J. Santa María; UWOPS 80-21, from a
black knot outgrowth (Dibotryon morbosum, Ascomycetes) of chokecherry
(Prunus virginiana, Rosaceae); UWOPS 82-283 and several
others, Drosophila sp. (Diptera: Drosophilidae), Pinery Provincial
Park, Ontario, Canada; UWOPS 85-304.1, from Drosophila carbonaria
collected on a sap flux of mesquite (Prosopis juliflora, Fabaceae);
UWOPS 85-318.1, from flux of a cottonwood (Populus fremontii,
Salicaceae); UWOPS 85-406.1 and other strains from a drosophilid fly
(Aulacigaster leucopeza, Diptera: Aulacigastridae), Tucson, Arizona,
USA; UWOPS 94-273.4 and another strain from a natural tequila fermentation,
Jalisco, Mexico; M.A. Lachance.","Lachancea fermentati is known both as a contaminant of
fruit juices, and as a relatively low frequency component of the
plant insect interface (Ganter 2006, James and Stratford 2003).",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
Lachancea,L. kluyveri,"CBS 3082 (DBVPG 6177, IFO 1685, NRRL
Y-12651, UCD-FST 51-242), isolated from a fruit fly (Drosophila pinicola),
Mather, California, USA, H.J. Phaff; CBS 2861 (DBVPG 6364, NRRL
Y-2553), syntype of Saccharomyces smittii, fromsoil, Sweden, A. Capriotti;
CBS 4104 (DBVPG 6340, NRRLY-12694), syntype of Saccharomyces smittii,
from soil, Netherlands, A. Capriotti; CBS 4569 (DBVPG 6467, NRRL
Y-4288-7D1), derived from NRRL Y-4288; CBS 5828 (DBVPG 6403), type
strain of Saccharomyces silvestris, from water-logged soil, Denmark, V.
Jensen; CBS 6545 (DBVPG 6362, NRRL Y-4288, UCD-FST 55-86), CBS
6546 (NRRL Y-2468, UCD-FST 57-79), both from slime flux of a willow
(Salix sp., Salicaceae); CBS 6548 (DBVPG 6412), from Drosophila pseudoobscura,
California, USA, H.J. Phaff; DBVPG 3103, 3108, 3109, 3452
and 3453, from soil; CBS 6626 (DBVPG 6363), from tree exudate,
Calfornia, USA, H.J. Phaff; UWOPS 79-150, from black knot disease
(Dibotryon morbosum, Ascomycetes) of chokecherry (Prunus virginiana,
Rosaceae), London, Ontario, Canada; UWOPS 80-52, from black knot of
pin cherry (Prunus pennsylvanica, Rosaceae), Mouth of Keswick, New
Brunswick, Canada; UWOPS 82-201, from Drosophila sp., Pinery
Provincial Park, Ontario, Canada; UWOPS 85-319.1 and others, from
flux of cottonwood (Populus fremontii, Salicaceae), Tucson, Arizona,
USA: UWOPS 98-117.4, from a flower of Hibiscus receae (Malvaceae),
KakaduNational Park, Australia.","Lachancea kluyveri is similar to most other species in the
genus in the types of natural habitats from which it is recovered. The
yeast is found at low regularity at the plant insect interface, as seen
from “Origin of the strains studied”.",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachancea,L. meyersii,"CBS 8951 (ML
3925, NRRL Y-27269), ML 3937 (CBS 9958, NRRL Y-27411), and ML
4115 (CBS 9924, NRRL Y-27762), isolated from seawater, Mangrove
Cay, Bahamas.
Other strains: In total, 14 strains were isolated at Mangrove Cay,
Bahama Bank, two from Manjack Cay, Abacos and one from Cross
Key, near Andros Island, Bahamas.","Fell et al. (2004) indicated that the isolation of L. meyersii
was part of a study of yeasts found in aquatic habitats surrounding
mangroves. They observed that this is the first example of a species
with a marine affinity in the genus Lachancea.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
