"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN","Mean_PN","SD_PN","Var_PN","Difference","Color"
"Nematode","Methyl-?-D-glucoside","D-Gluconate",0,0.788,0.232,0.46946394578966,0.220396396396396,-0.232,3
"Nematode","Methyl-?-D-glucoside","D-Glucosamine",0,0.776,0.247,0.483968206833078,0.234225225225225,-0.247,3
"Nematode","Methyl-?-D-glucoside","D-Mannitol",0,0.95,0.051,0.224609548883055,0.0504494494494495,-0.051,3
"Nematode","Methyl-?-D-glucoside","D-Ribose",0,0.788,0.236,0.480140119688549,0.230534534534535,-0.236,3
"Nematode","Methyl-?-D-glucoside","D-Xylose",0,0.813,0.199,0.42846538084492,0.183582582582583,-0.199,3
"Nematode","Methyl-?-D-glucoside","DL-Lactate",0,0.888,0.115,0.328455298150118,0.107882882882883,-0.115,3
"Nematode","Methyl-?-D-glucoside","Erythritol",0,0.778,0.244,0.480306875543849,0.230694694694695,-0.244,3
"Nematode","Methyl-?-D-glucoside","Ethanol",0,0.971,0.029,0.167890402308134,0.0281871871871872,-0.029,3
"Nematode","Methyl-?-D-glucoside","Galactitol",0,0.775,0.249,0.487069026151567,0.237236236236236,-0.249,3
"Nematode","Methyl-?-D-glucoside","Glycerol",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Nematode","Methyl-?-D-glucoside","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Nematode","Methyl-?-D-glucoside","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Nematode","Methyl-?-D-glucoside","Growth at 30°C",0,0.93,0.071,0.260819913018594,0.068027027027027,-0.071,3
"Nematode","Methyl-?-D-glucoside","Growth at 37°C",0,0.846,0.163,0.393173734607979,0.154585585585586,-0.163,3
"Nematode","Methyl-?-D-glucoside","L-Arabinose",0,0.78,0.244,0.484457117502363,0.234698698698699,-0.244,3
"Nematode","Methyl-?-D-glucoside","L-Rhamnose",0,0.776,0.243,0.473471409036676,0.224175175175175,-0.243,3
"Nematode","Methyl-?-D-glucoside","L-Sorbose",0,0.919,0.084,0.288144108090079,0.083027027027027,-0.084,3
"Nematode","Methyl-?-D-glucoside","Methanol",0,0.775,0.247,0.481895448435886,0.232223223223223,-0.247,3
"Nematode","Methyl-?-D-glucoside","myo-Inositol",0,0.775,0.249,0.487069026151567,0.237236236236236,-0.249,3
"Nematode","Methyl-?-D-glucoside","Nitrate",0,0.775,0.249,0.487069026151567,0.237236236236236,-0.249,3
"Nematode","Methyl-?-D-glucoside","Ribitol",0,0.784,0.237,0.47228598756903,0.223054054054054,-0.237,3
"Nematode","Methyl-?-D-glucoside","Salicin",0,0.793,0.227,0.466571204307219,0.217688688688689,-0.227,3
"Nematode","Methyl-?-D-glucoside","Soluble Starch",0,0.783,0.235,0.466897197456777,0.217992992992993,-0.235,3
"Nematode","Methyl-?-D-glucoside","Starch formation",0,0.829,0.184,0.422282278011193,0.178322322322322,-0.184,3
"Nematode","Methyl-?-D-glucoside","Succinate",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Nematode","Methyl-?-D-glucoside","Vitamin-free",0,0.803,0.214,0.452115481274871,0.204408408408408,-0.214,3
"Nematode","myo-Inositol","2-Keto-D-gluconate",0,0.974,0.026,0.159214789983058,0.0253493493493493,-0.026,3
"Nematode","myo-Inositol","Citrate",0,0.961,0.04,0.201098086615563,0.0404404404404404,-0.04,3
"Nematode","myo-Inositol","D-Gluconate",0,0.958,0.043,0.207832129840875,0.0431941941941942,-0.043,3
"Nematode","myo-Inositol","D-Glucosamine",0,0.96,0.041,0.203372467065629,0.0413603603603604,-0.041,3
"Nematode","myo-Inositol","DL-Lactate",0,0.977,0.023,0.149978310076802,0.0224934934934935,-0.023,3
"Nematode","myo-Inositol","Growth at 19°C",0,1,0,0,0,0,3
"Nematode","myo-Inositol","Growth at 25°C",0,1,0,0,0,0,3
"Nematode","myo-Inositol","Growth at 30°C",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Nematode","myo-Inositol","Growth at 37°C",0,0.975,0.025,0.156203071030628,0.0243993993993994,-0.025,3
"Nematode","myo-Inositol","Nitrate",0,0.958,0.043,0.207832129840875,0.0431941941941942,-0.043,3
"Nematode","myo-Inositol","Starch formation",0,0.969,0.032,0.181683816034915,0.033009009009009,-0.032,3
"Nematode","myo-Inositol","Succinate",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Nematode","myo-Inositol","Vitamin-free",0,0.961,0.04,0.201098086615563,0.0404404404404404,-0.04,3
"Nematode","Nitrate","2-Keto-D-gluconate",0,0.945,0.055,0.228094337998616,0.052027027027027,-0.055,3
"Nematode","Nitrate","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Nematode","Nitrate","Growth at 25°C",0,1,0,0,0,0,3
"Nematode","Nitrate","Growth at 30°C",0,0.975,0.025,0.156203071030628,0.0243993993993994,-0.025,3
"Nematode","Nitrate","Growth at 37°C",0,0.929,0.072,0.262459301387634,0.0688848848848849,-0.072,3
"Nematode","Nitrate","Starch formation",0,0.924,0.077,0.270451740878376,0.0731441441441441,-0.077,3
"Nematode","Nitrate","Vitamin-free",0,0.916,0.087,0.292432071627783,0.0855165165165165,-0.087,3
"Nematode","Raffinose","2-Keto-D-gluconate",0,0.936,0.072,0.291377591624512,0.0849009009009009,-0.072,3
"Nematode","Raffinose","Cellobiose",0,0.849,0.166,0.41787392670352,0.174618618618619,-0.166,3
"Nematode","Raffinose","Citrate",0,0.859,0.153,0.397175966982833,0.157748748748749,-0.153,3
"Nematode","Raffinose","D-Arabinose",0,0.843,0.171,0.419445985717988,0.175934934934935,-0.171,3
"Nematode","Raffinose","D-Glucitol",0,0.95,0.05,0.218054001448145,0.0475475475475475,-0.05,3
"Nematode","Raffinose","D-Gluconate",0,0.854,0.158,0.401493707543714,0.161197197197197,-0.158,3
"Nematode","Raffinose","D-Glucosamine",0,0.844,0.171,0.42182571867649,0.177936936936937,-0.171,3
"Nematode","Raffinose","D-Mannitol",0,0.965,0.036,0.19167874358087,0.0367407407407407,-0.036,3
"Nematode","Raffinose","D-Ribose",0,0.85,0.165,0.417071875039482,0.173948948948949,-0.165,3
"Nematode","Raffinose","D-Xylose",0,0.864,0.144,0.373367651790301,0.139403403403403,-0.144,3
"Nematode","Raffinose","DL-Lactate",0,0.926,0.077,0.281336364784487,0.0791501501501501,-0.077,3
"Nematode","Raffinose","Erythritol",0,0.844,0.171,0.42182571867649,0.177936936936937,-0.171,3
"Nematode","Raffinose","Ethanol",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Raffinose","Galactitol",0,0.841,0.174,0.424150803257407,0.179903903903904,-0.174,3
"Nematode","Raffinose","Galactose",0,0.849,0.162,0.399894881082411,0.159915915915916,-0.162,3
"Nematode","Raffinose","Glycerol",0,0.985,0.015,0.121613279660528,0.0147897897897898,-0.015,3
"Nematode","Raffinose","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Nematode","Raffinose","Growth at 25°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Nematode","Raffinose","Growth at 30°C",0,0.953,0.048,0.218503418151167,0.0477437437437437,-0.048,3
"Nematode","Raffinose","Growth at 37°C",0,0.887,0.119,0.34490282393445,0.118957957957958,-0.119,3
"Nematode","Raffinose","L-Arabinose",0,0.843,0.17,0.416261063844882,0.173273273273273,-0.17,3
"Nematode","Raffinose","L-Rhamnose",0,0.844,0.17,0.418658900867132,0.175275275275275,-0.17,3
"Nematode","Raffinose","L-Sorbose",0,0.949,0.052,0.226599530774773,0.0513473473473473,-0.052,3
"Nematode","Raffinose","Lactose",0,0.841,0.173,0.421008608282833,0.177248248248248,-0.173,3
"Nematode","Raffinose","Maltose",0,0.847,0.167,0.416274289722875,0.173284284284284,-0.167,3
"Nematode","Raffinose","Melezitose",0,0.846,0.167,0.411436848471646,0.16928028028028,-0.167,3
"Nematode","Raffinose","Melibiose",0,0.84,0.175,0.424918292799399,0.180555555555556,-0.175,3
"Nematode","Raffinose","Methanol",0,0.842,0.173,0.423379558139325,0.17925025025025,-0.173,3
"Nematode","Raffinose","Methyl-?-D-glucoside",0,0.843,0.169,0.408173499391626,0.166605605605606,-0.169,3
"Nematode","Raffinose","myo-Inositol",0,0.841,0.174,0.424150803257407,0.179903903903904,-0.174,3
"Nematode","Raffinose","Nitrate",0,0.842,0.172,0.420229214349256,0.176592592592593,-0.172,3
"Nematode","Raffinose","Ribitol",0,0.85,0.165,0.417071875039482,0.173948948948949,-0.165,3
"Nematode","Raffinose","Salicin",0,0.855,0.156,0.394740192810182,0.15581981981982,-0.156,3
"Nematode","Raffinose","Soluble Starch",0,0.848,0.166,0.413055219812817,0.170614614614615,-0.166,3
"Nematode","Raffinose","Starch formation",0,0.88,0.129,0.369452967907277,0.136495495495496,-0.129,3
"Nematode","Raffinose","Succinate",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Nematode","Raffinose","Trehalose",0,0.924,0.076,0.265130711714607,0.0702942942942943,-0.076,3
"Nematode","Raffinose","Vitamin-free",0,0.867,0.141,0.373173228217484,0.139258258258258,-0.141,3
"Nematode","Raffinose_F","2-Keto-D-gluconate",0,0.956,0.044,0.205197724417465,0.0421061061061061,-0.044,3
"Nematode","Raffinose_F","Cellobiose",0,0.921,0.085,0.29977469016724,0.0898648648648649,-0.085,3
"Nematode","Raffinose_F","Citrate",0,0.923,0.084,0.301720126996916,0.091035035035035,-0.084,3
"Nematode","Raffinose_F","D-Arabinose",0,0.921,0.086,0.304461322168673,0.0926966966966967,-0.086,3
"Nematode","Raffinose_F","D-Glucitol",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Nematode","Raffinose_F","D-Gluconate",0,0.919,0.088,0.307165021365308,0.0943503503503503,-0.088,3
"Nematode","Raffinose_F","D-Glucosamine",0,0.92,0.086,0.301155598810141,0.0906946946946947,-0.086,3
"Nematode","Raffinose_F","D-Mannitol",0,0.977,0.025,0.168533092902858,0.0284034034034034,-0.025,3
"Nematode","Raffinose_F","D-Ribose",0,0.918,0.089,0.308503118580954,0.0951741741741742,-0.089,3
"Nematode","Raffinose_F","D-Xylose",0,0.928,0.075,0.274682453845255,0.0754504504504504,-0.075,3
"Nematode","Raffinose_F","DL-Lactate",0,0.957,0.044,0.210019304132044,0.0441081081081081,-0.044,3
"Nematode","Raffinose_F","Erythritol",0,0.92,0.086,0.301155598810141,0.0906946946946947,-0.086,3
"Nematode","Raffinose_F","Ethanol",0,0.991,0.01,0.10914170564872,0.0119119119119119,-0.01,3
"Nematode","Raffinose_F","Galactitol",0,0.918,0.089,0.308503118580954,0.0951741741741742,-0.089,3
"Nematode","Raffinose_F","Galactose",0,0.924,0.082,0.295572940851092,0.0873633633633634,-0.082,3
"Nematode","Raffinose_F","Glucose",0,1,0,0,0,0,3
"Nematode","Raffinose_F","Glycerol",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Nematode","Raffinose_F","Growth at 19°C",0,1,0,0,0,0,3
"Nematode","Raffinose_F","Growth at 25°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Nematode","Raffinose_F","Growth at 30°C",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Raffinose_F","Growth at 37°C",0,0.942,0.061,0.251679046291785,0.0633423423423423,-0.061,3
"Nematode","Raffinose_F","Inulin",0,0.918,0.089,0.308503118580954,0.0951741741741742,-0.089,3
"Nematode","Raffinose_F","L-Arabinose",0,0.92,0.087,0.305817796284854,0.0935245245245245,-0.087,3
"Nematode","Raffinose_F","L-Rhamnose",0,0.918,0.088,0.303888710465441,0.0923483483483483,-0.088,3
"Nematode","Raffinose_F","L-Sorbose",0,0.972,0.029,0.173750364572824,0.0301891891891892,-0.029,3
"Nematode","Raffinose_F","Lactose",0,0.917,0.09,0.309832206195541,0.095995995995996,-0.09,3
"Nematode","Raffinose_F","Maltose",0,0.922,0.084,0.298384036156482,0.089033033033033,-0.084,3
"Nematode","Raffinose_F","Melezitose",0,0.922,0.083,0.293593591887148,0.0861971971971972,-0.083,3
"Nematode","Raffinose_F","Melibiose",0,0.917,0.09,0.309832206195541,0.095995995995996,-0.09,3
"Nematode","Raffinose_F","Methanol",0,0.918,0.089,0.308503118580954,0.0951741741741742,-0.089,3
"Nematode","Raffinose_F","Methyl-?-D-glucoside",0,0.922,0.085,0.303095474837331,0.0918668668668669,-0.085,3
"Nematode","Raffinose_F","myo-Inositol",0,0.918,0.089,0.308503118580954,0.0951741741741742,-0.089,3
"Nematode","Raffinose_F","Nitrate",0,0.918,0.087,0.299199800335028,0.0895205205205205,-0.087,3
"Nematode","Raffinose_F","Raffinose",0,0.919,0.086,0.297813184215697,0.0886926926926927,-0.086,3
"Nematode","Raffinose_F","Ribitol",0,0.925,0.081,0.294152214891416,0.0865255255255255,-0.081,3
"Nematode","Raffinose_F","Salicin",0,0.923,0.084,0.301720126996916,0.091035035035035,-0.084,3
"Nematode","Raffinose_F","Soluble Starch",0,0.924,0.08,0.285800072921057,0.0816816816816817,-0.08,3
"Nematode","Raffinose_F","Starch formation",0,0.931,0.072,0.269979423084221,0.0728888888888889,-0.072,3
"Nematode","Raffinose_F","Succinate",0,0.987,0.014,0.125776865201116,0.0158198198198198,-0.014,3
"Nematode","Raffinose_F","Sucrose",0,0.931,0.073,0.275221268703468,0.0757467467467468,-0.073,3
"Nematode","Raffinose_F","Trehalose",0,0.969,0.031,0.173404351355637,0.0300690690690691,-0.031,3
"Nematode","Raffinose_F","Trehalose_F",0,0.919,0.088,0.307165021365308,0.0943503503503503,-0.088,3
"Nematode","Raffinose_F","Vitamin-free",0,0.929,0.076,0.28338014098434,0.0803043043043043,-0.076,3
"Nematode","Ribitol","2-Keto-D-gluconate",0,0.853,0.161,0.406502452937549,0.165244244244244,-0.161,3
"Nematode","Ribitol","Citrate",0,0.724,0.312,0.544933897782982,0.296952952952953,-0.312,3
"Nematode","Ribitol","D-Glucitol",0,0.935,0.067,0.258026311793153,0.0665775775775776,-0.067,3
"Nematode","Ribitol","D-Gluconate",0,0.72,0.317,0.550285211334826,0.302813813813814,-0.317,3
"Nematode","Ribitol","D-Glucosamine",0,0.715,0.323,0.554055933979574,0.306977977977978,-0.323,3
"Nematode","Ribitol","D-Mannitol",0,0.919,0.081,0.272971634998059,0.0745135135135135,-0.081,3
"Nematode","Ribitol","DL-Lactate",0,0.85,0.16,0.393134270389335,0.154554554554555,-0.16,3
"Nematode","Ribitol","Galactitol",0,0.706,0.334,0.561033652073348,0.314758758758759,-0.334,3
"Nematode","Ribitol","Growth at 19°C",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Nematode","Ribitol","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Nematode","Ribitol","Growth at 30°C",0,0.916,0.085,0.282586013197495,0.0798548548548549,-0.085,3
"Nematode","Ribitol","Growth at 37°C",0,0.8,0.222,0.470039292971276,0.220936936936937,-0.222,3
"Nematode","Ribitol","myo-Inositol",0,0.705,0.334,0.559246597447635,0.312756756756757,-0.334,3
"Nematode","Ribitol","Nitrate",0,0.708,0.332,0.560437409609753,0.31409009009009,-0.332,3
"Nematode","Ribitol","Starch formation",0,0.769,0.256,0.496699819519507,0.246710710710711,-0.256,3
"Nematode","Ribitol","Succinate",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Nematode","Ribitol","Vitamin-free",0,0.749,0.279,0.511292891032547,0.26142042042042,-0.279,3
"Nematode","Salicin","2-Keto-D-gluconate",0,0.794,0.214,0.429404690692112,0.184388388388388,-0.214,3
"Nematode","Salicin","Citrate",0,0.651,0.418,0.633780464891178,0.401677677677678,-0.418,3
"Nematode","Salicin","D-Arabinose",0,0.636,0.433,0.638685305075136,0.407918918918919,-0.433,3
"Nematode","Salicin","D-Glucitol",0,0.899,0.105,0.319495034510831,0.102077077077077,-0.105,3
"Nematode","Salicin","D-Gluconate",0,0.647,0.418,0.632199079148076,0.399675675675676,-0.418,3
"Nematode","Salicin","D-Glucosamine",0,0.642,0.427,0.639593683583633,0.40908008008008,-0.427,3
"Nematode","Salicin","D-Mannitol",0,0.912,0.088,0.283436653127884,0.0803363363363363,-0.088,3
"Nematode","Salicin","D-Ribose",0,0.642,0.425,0.636223058195614,0.40477977977978,-0.425,3
"Nematode","Salicin","D-Xylose",0,0.701,0.354,0.5907901768251,0.349033033033033,-0.354,3
"Nematode","Salicin","DL-Lactate",0,0.821,0.194,0.43191498069707,0.186550550550551,-0.194,3
"Nematode","Salicin","Erythritol",0,0.633,0.437,0.640657038860451,0.410441441441441,-0.437,3
"Nematode","Salicin","Ethanol",0,0.941,0.06,0.241781840630057,0.0584584584584585,-0.06,3
"Nematode","Salicin","Galactitol",0,0.63,0.443,0.645885568942493,0.417168168168168,-0.443,3
"Nematode","Salicin","Glycerol",0,0.97,0.03,0.170672578726429,0.0291291291291291,-0.03,3
"Nematode","Salicin","Growth at 19°C",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Nematode","Salicin","Growth at 25°C",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Nematode","Salicin","Growth at 30°C",0,0.879,0.123,0.33463858561586,0.111982982982983,-0.123,3
"Nematode","Salicin","Growth at 37°C",0,0.745,0.29,0.531208228646905,0.282182182182182,-0.29,3
"Nematode","Salicin","L-Arabinose",0,0.637,0.433,0.640250670379127,0.409920920920921,-0.433,3
"Nematode","Salicin","L-Rhamnose",0,0.638,0.433,0.643369975150321,0.413924924924925,-0.433,3
"Nematode","Salicin","L-Sorbose",0,0.859,0.149,0.380715042970387,0.144943943943944,-0.149,3
"Nematode","Salicin","Methanol",0,0.632,0.44,0.645613519697982,0.416816816816817,-0.44,3
"Nematode","Salicin","myo-Inositol",0,0.631,0.441,0.645705765760176,0.416935935935936,-0.441,3
"Nematode","Salicin","Nitrate",0,0.631,0.44,0.639381583101053,0.408808808808809,-0.44,3
"Nematode","Salicin","Ribitol",0,0.651,0.412,0.625017317077412,0.390646646646647,-0.412,3
"Nematode","Salicin","Starch formation",0,0.713,0.324,0.548931075204643,0.301325325325325,-0.324,3
"Nematode","Salicin","Succinate",0,0.968,0.033,0.184241539683495,0.0339449449449449,-0.033,3
"Nematode","Salicin","Vitamin-free",0,0.686,0.363,0.586152347580878,0.343574574574575,-0.363,3
"Nematode","Soluble Starch","Cellobiose",1,0.951,0.677,0.566561551812327,0.320991991991992,0.323,3
"Nematode","Soluble Starch","Citrate",1,0.952,0.68,0.563842103711596,0.317917917917918,0.32,3
"Nematode","Soluble Starch","D-Arabinose",1,0.946,0.703,0.566667549902156,0.321112112112112,0.297,3
"Nematode","Soluble Starch","D-Gluconate",1,0.952,0.685,0.562219788953654,0.316091091091091,0.315,3
"Nematode","Soluble Starch","D-Glucosamine",1,0.945,0.692,0.568734964161216,0.323459459459459,0.308,3
"Nematode","Soluble Starch","D-Ribose",1,0.945,0.695,0.571227889113707,0.326301301301301,0.305,3
"Nematode","Soluble Starch","Erythritol",1,0.947,0.697,0.567020733758927,0.321512512512513,0.303,3
"Nematode","Soluble Starch","Galactitol",1,0.943,0.712,0.568664557871668,0.323379379379379,0.288,3
"Nematode","Soluble Starch","L-Arabinose",1,0.945,0.702,0.568787763159089,0.32351951951952,0.298,3
"Nematode","Soluble Starch","L-Rhamnose",1,0.945,0.709,0.566250509615347,0.32063963963964,0.291,3
"Nematode","Soluble Starch","Methanol",1,0.946,0.707,0.565217188760631,0.31947047047047,0.293,3
"Nematode","Soluble Starch","myo-Inositol",1,0.944,0.705,0.569472825777753,0.324299299299299,0.295,3
"Nematode","Soluble Starch","Nitrate",1,0.944,0.708,0.568382845500336,0.323059059059059,0.292,3
"Nematode","Soluble Starch","Ribitol",1,0.948,0.687,0.56864255411845,0.323354354354354,0.313,3
"Nematode","Soluble Starch","Salicin",1,0.951,0.681,0.565295107495685,0.319558558558559,0.319,3
"Nematode","Succinate","Citrate",5,1,4.306,0.748949213848926,0.560924924924925,0.694,1
"Nematode","Succinate","D-Gluconate",5,1,4.332,0.747217728867787,0.558334334334334,0.668,1
"Nematode","Succinate","D-Glucosamine",5,1,4.46,0.666966899362213,0.444844844844845,0.54,1
"Nematode","Succinate","Nitrate",5,1,4.573,0.615670406995537,0.37905005005005,0.427,1
"Nematode","Sucrose","Cellobiose",1,0.76,1.108,0.662400765982932,0.438774774774775,-0.108,3
"Nematode","Sucrose","Citrate",1,0.77,1.116,0.658009860850867,0.432976976976977,-0.116,3
"Nematode","Sucrose","D-Arabinose",1,0.753,1.152,0.652166636160821,0.425321321321321,-0.152,3
"Nematode","Sucrose","D-Gluconate",1,0.763,1.12,0.667866787650087,0.446046046046046,-0.12,3
"Nematode","Sucrose","D-Glucosamine",1,0.753,1.155,0.653760202522609,0.427402402402402,-0.155,3
"Nematode","Sucrose","D-Ribose",1,0.756,1.144,0.664609438471728,0.441705705705706,-0.144,3
"Nematode","Sucrose","Erythritol",1,0.743,1.158,0.670436787091435,0.449485485485486,-0.158,3
"Nematode","Sucrose","Galactitol",1,0.741,1.178,0.653255495761607,0.426742742742743,-0.178,3
"Nematode","Sucrose","Galactose",1,0.766,1.105,0.659097420272155,0.434409409409409,-0.105,3
"Nematode","Sucrose","L-Arabinose",1,0.747,1.158,0.656861832859443,0.431467467467467,-0.158,3
"Nematode","Sucrose","L-Rhamnose",1,0.744,1.168,0.65894628780365,0.43421021021021,-0.168,3
"Nematode","Sucrose","Lactose",1,0.741,1.173,0.65841058960538,0.433504504504505,-0.173,3
"Nematode","Sucrose","Maltose",1,0.764,1.119,0.66729624926586,0.445284284284284,-0.119,3
"Nematode","Sucrose","Melezitose",1,0.754,1.146,0.653537383101465,0.427111111111111,-0.146,3
"Nematode","Sucrose","Melibiose",1,0.739,1.175,0.659401099339249,0.43480980980981,-0.175,3
