"Isolation","Trait_A","Trait_B","Mean_NP","SD_NP","Var_NP"
"Mushroom.Fungus","Sucrose_F","Trehalose",NA,6.38698598598599,NA
"Mushroom.Fungus","Sucrose_F","Maltose",NA,6.41161061061061,NA
"Mushroom.Fungus","Sucrose_F","Melezitose",NA,6.11343743743744,NA
"Mushroom.Fungus","Sucrose_F","Methyl-?-D-glucoside",NA,6.14284684684685,NA
"Mushroom.Fungus","Sucrose_F","Soluble Starch",NA,4.42913313313313,NA
"Mushroom.Fungus","Sucrose_F","Cellobiose",NA,6.43833833833834,NA
"Mushroom.Fungus","Sucrose_F","Salicin",NA,6.53012612612613,NA
"Mushroom.Fungus","Sucrose_F","L-Sorbose",NA,6.91128628628629,NA
"Mushroom.Fungus","Sucrose_F","L-Rhamnose",NA,4.21218718718719,NA
"Mushroom.Fungus","Sucrose_F","D-Xylose",NA,5.57507507507508,NA
"Mushroom.Fungus","Sucrose_F","L-Arabinose",NA,4.46246246246246,NA
"Mushroom.Fungus","Sucrose_F","D-Arabinose",NA,5.10648148148148,NA
"Mushroom.Fungus","Sucrose_F","D-Ribose",NA,6.03295195195195,NA
"Mushroom.Fungus","Sucrose_F","Methanol",NA,2.17694094094094,NA
"Mushroom.Fungus","Sucrose_F","Ethanol",NA,6.34732232232232,NA
"Mushroom.Fungus","Sucrose_F","Glycerol",NA,5.07911011011011,NA
"Mushroom.Fungus","Sucrose_F","Erythritol",NA,4.63935035035035,NA
"Mushroom.Fungus","Sucrose_F","Ribitol",NA,6.84640540540541,NA
"Mushroom.Fungus","Sucrose_F","Galactitol",NA,2.13853853853854,NA
"Mushroom.Fungus","Sucrose_F","D-Mannitol",NA,5.16892492492492,NA
"Mushroom.Fungus","Sucrose_F","D-Glucitol",NA,5.61204304304304,NA
"Mushroom.Fungus","Sucrose_F","myo-Inositol",NA,1.65563063063063,NA
"Mushroom.Fungus","Sucrose_F","DL-Lactate",NA,6.84856756756757,NA
"Mushroom.Fungus","Sucrose_F","Succinate",NA,5.49543143143143,NA
"Mushroom.Fungus","Sucrose_F","Citrate",NA,6.51050950950951,NA
"Mushroom.Fungus","Sucrose_F","D-Gluconate",NA,6.31071071071071,NA
"Mushroom.Fungus","Sucrose_F","D-Glucosamine",NA,6.18514114114114,NA
"Mushroom.Fungus","Sucrose_F","Nitrate",NA,3.36736636636637,NA
"Mushroom.Fungus","Sucrose_F","Vitamin-free",NA,3.50585685685686,NA
"Mushroom.Fungus","Sucrose_F","2-Keto-D-gluconate",NA,6.78085685685686,NA
"Mushroom.Fungus","Sucrose_F","Starch formation",NA,3.0657017017017,NA
"Mushroom.Fungus","Sucrose_F","Growth at 19°C",NA,4.39774874874875,NA
"Mushroom.Fungus","Sucrose_F","Growth at 25°C",NA,4.45946346346346,NA
"Mushroom.Fungus","Sucrose_F","Growth at 30°C",NA,5.36448048048048,NA
"Mushroom.Fungus","Sucrose_F","Growth at 37°C",NA,6.50774674674675,NA
"Mushroom.Fungus","Maltose_F","Lactose_F",NA,0.513472472472473,NA
"Mushroom.Fungus","Maltose_F","Raffinose_F",NA,2.64854854854855,NA
"Mushroom.Fungus","Maltose_F","Trehalose_F",NA,5.92863263263263,NA
"Mushroom.Fungus","Maltose_F","Glucose",NA,3.47973573573574,NA
"Mushroom.Fungus","Maltose_F","Inulin",NA,2.27805305305305,NA
"Mushroom.Fungus","Maltose_F","Sucrose",NA,6.18295795795796,NA
"Mushroom.Fungus","Maltose_F","Raffinose",NA,4.14140540540541,NA
"Mushroom.Fungus","Maltose_F","Melibiose",NA,1.72484384384384,NA
"Mushroom.Fungus","Maltose_F","Galactose",NA,6.01202802802803,NA
"Mushroom.Fungus","Maltose_F","Lactose",NA,1.92984584584585,NA
"Mushroom.Fungus","Maltose_F","Trehalose",NA,5.84574574574575,NA
"Mushroom.Fungus","Maltose_F","Maltose",NA,6.25995595595596,NA
"Mushroom.Fungus","Maltose_F","Melezitose",NA,5.24520920920921,NA
"Mushroom.Fungus","Maltose_F","Methyl-?-D-glucoside",NA,6.03541141141141,NA
"Mushroom.Fungus","Maltose_F","Soluble Starch",NA,4.07211611611612,NA
"Mushroom.Fungus","Maltose_F","Cellobiose",NA,5.54510910910911,NA
"Mushroom.Fungus","Maltose_F","Salicin",NA,5.58874774774775,NA
"Mushroom.Fungus","Maltose_F","L-Sorbose",NA,6.30209309309309,NA
"Mushroom.Fungus","Maltose_F","L-Rhamnose",NA,3.6051961961962,NA
"Mushroom.Fungus","Maltose_F","D-Xylose",NA,6.00055155155155,NA
"Mushroom.Fungus","Maltose_F","L-Arabinose",NA,4.17741641641642,NA
"Mushroom.Fungus","Maltose_F","D-Arabinose",NA,4.59300900900901,NA
"Mushroom.Fungus","Maltose_F","D-Ribose",NA,5.54671071071071,NA
"Mushroom.Fungus","Maltose_F","Methanol",NA,2.09835435435435,NA
"Mushroom.Fungus","Maltose_F","Ethanol",NA,5.58842742742743,NA
"Mushroom.Fungus","Maltose_F","Glycerol",NA,4.51063463463463,NA
"Mushroom.Fungus","Maltose_F","Erythritol",NA,4.16153653653654,NA
"Mushroom.Fungus","Maltose_F","Ribitol",NA,6.1171961961962,NA
"Mushroom.Fungus","Maltose_F","Galactitol",NA,1.71049449449449,NA
"Mushroom.Fungus","Maltose_F","D-Mannitol",NA,4.75967867867868,NA
"Mushroom.Fungus","Maltose_F","D-Glucitol",NA,4.91712112112112,NA
"Mushroom.Fungus","Maltose_F","myo-Inositol",NA,1.37708808808809,NA
"Mushroom.Fungus","Maltose_F","DL-Lactate",NA,6.28516116116116,NA
"Mushroom.Fungus","Maltose_F","Succinate",NA,5.05849449449449,NA
"Mushroom.Fungus","Maltose_F","Citrate",NA,6.39083483483483,NA
"Mushroom.Fungus","Maltose_F","D-Gluconate",NA,5.87497497497498,NA
"Mushroom.Fungus","Maltose_F","D-Glucosamine",NA,5.86296296296296,NA
"Mushroom.Fungus","Maltose_F","Nitrate",NA,2.86592192192192,NA
"Mushroom.Fungus","Maltose_F","Vitamin-free",NA,3.40127227227227,NA
"Mushroom.Fungus","Maltose_F","2-Keto-D-gluconate",NA,6.78455955955956,NA
"Mushroom.Fungus","Maltose_F","Starch formation",NA,2.68755855855856,NA
"Mushroom.Fungus","Maltose_F","Growth at 19°C",NA,3.58758758758759,NA
"Mushroom.Fungus","Maltose_F","Growth at 25°C",NA,3.56689089089089,NA
"Mushroom.Fungus","Maltose_F","Growth at 30°C",NA,4.58446846846847,NA
"Mushroom.Fungus","Maltose_F","Growth at 37°C",NA,5.64819219219219,NA
"Mushroom.Fungus","Lactose_F","Raffinose_F",NA,3.01779279279279,NA
"Mushroom.Fungus","Lactose_F","Trehalose_F",NA,5.74251751751752,NA
"Mushroom.Fungus","Lactose_F","Glucose",NA,0.728287287287287,NA
"Mushroom.Fungus","Lactose_F","Inulin",NA,2.81606006006006,NA
"Mushroom.Fungus","Lactose_F","Sucrose",NA,4.87766166166166,NA
"Mushroom.Fungus","Lactose_F","Raffinose",NA,4.64952852852853,NA
"Mushroom.Fungus","Lactose_F","Melibiose",NA,2.12115715715716,NA
"Mushroom.Fungus","Lactose_F","Galactose",NA,4.86886886886887,NA
"Mushroom.Fungus","Lactose_F","Lactose",NA,2.21533433433433,NA
"Mushroom.Fungus","Lactose_F","Trehalose",NA,3.73585485485485,NA
"Mushroom.Fungus","Lactose_F","Maltose",NA,4.72968568568569,NA
"Mushroom.Fungus","Lactose_F","Melezitose",NA,4.64682282282282,NA
"Mushroom.Fungus","Lactose_F","Methyl-?-D-glucoside",NA,4.53903503503504,NA
"Mushroom.Fungus","Lactose_F","Soluble Starch",NA,4.01438938938939,NA
"Mushroom.Fungus","Lactose_F","Cellobiose",NA,4.18896396396396,NA
"Mushroom.Fungus","Lactose_F","Salicin",NA,4.34828428428428,NA
"Mushroom.Fungus","Lactose_F","L-Sorbose",NA,6.28011611611612,NA
"Mushroom.Fungus","Lactose_F","L-Rhamnose",NA,4.01076976976977,NA
"Mushroom.Fungus","Lactose_F","D-Xylose",NA,3.95750850850851,NA
"Mushroom.Fungus","Lactose_F","L-Arabinose",NA,4.01461861861862,NA
"Mushroom.Fungus","Lactose_F","D-Arabinose",NA,4.35774874874875,NA
"Mushroom.Fungus","Lactose_F","D-Ribose",NA,5.05806206206206,NA
"Mushroom.Fungus","Lactose_F","Methanol",NA,2.4686996996997,NA
"Mushroom.Fungus","Lactose_F","Ethanol",NA,3.30577677677678,NA
"Mushroom.Fungus","Lactose_F","Glycerol",NA,1.77889489489489,NA
"Mushroom.Fungus","Lactose_F","Erythritol",NA,4.23683583583584,NA
"Mushroom.Fungus","Lactose_F","Ribitol",NA,4.44421921921922,NA
"Mushroom.Fungus","Lactose_F","Galactitol",NA,2.00816416416416,NA
"Mushroom.Fungus","Lactose_F","D-Mannitol",NA,2.26037937937938,NA
"Mushroom.Fungus","Lactose_F","D-Glucitol",NA,2.68299399399399,NA
"Mushroom.Fungus","Lactose_F","myo-Inositol",NA,1.56112012012012,NA
"Mushroom.Fungus","Lactose_F","DL-Lactate",NA,7.22610510510511,NA
"Mushroom.Fungus","Lactose_F","Succinate",NA,2.54092492492493,NA
"Mushroom.Fungus","Lactose_F","Citrate",NA,4.55905505505506,NA
"Mushroom.Fungus","Lactose_F","D-Gluconate",NA,5.11855755755756,NA
"Mushroom.Fungus","Lactose_F","D-Glucosamine",NA,5.10718618618619,NA
"Mushroom.Fungus","Lactose_F","Nitrate",NA,3.71837437437437,NA
"Mushroom.Fungus","Lactose_F","Vitamin-free",NA,3.85816216216216,NA
"Mushroom.Fungus","Lactose_F","2-Keto-D-gluconate",NA,6.01362962962963,NA
"Mushroom.Fungus","Lactose_F","Starch formation",NA,3.35727627627628,NA
"Mushroom.Fungus","Lactose_F","Growth at 19°C",NA,0.849624624624625,NA
"Mushroom.Fungus","Lactose_F","Growth at 25°C",NA,0.862093093093093,NA
"Mushroom.Fungus","Lactose_F","Growth at 30°C",NA,2.2013013013013,NA
"Mushroom.Fungus","Lactose_F","Growth at 37°C",NA,6.38641741741742,NA
"Mushroom.Fungus","Raffinose_F","Trehalose_F",NA,6.47267667667668,NA
"Mushroom.Fungus","Raffinose_F","Glucose",NA,3.08796696696697,NA
"Mushroom.Fungus","Raffinose_F","Inulin",NA,2.52606206206206,NA
"Mushroom.Fungus","Raffinose_F","Sucrose",NA,5.99870970970971,NA
"Mushroom.Fungus","Raffinose_F","Raffinose",NA,4.71211111111111,NA
"Mushroom.Fungus","Raffinose_F","Melibiose",NA,2.0803963963964,NA
"Mushroom.Fungus","Raffinose_F","Galactose",NA,5.94369469469469,NA
"Mushroom.Fungus","Raffinose_F","Lactose",NA,2.32874474474474,NA
"Mushroom.Fungus","Raffinose_F","Trehalose",NA,5.48312712712713,NA
"Mushroom.Fungus","Raffinose_F","Maltose",NA,6.15813313313313,NA
"Mushroom.Fungus","Raffinose_F","Melezitose",NA,5.49491891891892,NA
"Mushroom.Fungus","Raffinose_F","Methyl-?-D-glucoside",NA,5.62842442442442,NA
"Mushroom.Fungus","Raffinose_F","Soluble Starch",NA,4.43581081081081,NA
"Mushroom.Fungus","Raffinose_F","Cellobiose",NA,5.55665665665666,NA
"Mushroom.Fungus","Raffinose_F","Salicin",NA,5.41512612612613,NA
"Mushroom.Fungus","Raffinose_F","L-Sorbose",NA,6.71030930930931,NA
"Mushroom.Fungus","Raffinose_F","L-Rhamnose",NA,3.83835735735736,NA
"Mushroom.Fungus","Raffinose_F","D-Xylose",NA,5.04968568568569,NA
"Mushroom.Fungus","Raffinose_F","L-Arabinose",NA,4.09515115115115,NA
"Mushroom.Fungus","Raffinose_F","D-Arabinose",NA,4.64814814814815,NA
"Mushroom.Fungus","Raffinose_F","D-Ribose",NA,5.34812312312312,NA
"Mushroom.Fungus","Raffinose_F","Methanol",NA,2.1048958958959,NA
"Mushroom.Fungus","Raffinose_F","Ethanol",NA,5.1962002002002,NA
"Mushroom.Fungus","Raffinose_F","Glycerol",NA,4.13663263263263,NA
"Mushroom.Fungus","Raffinose_F","Erythritol",NA,4.36416316316316,NA
"Mushroom.Fungus","Raffinose_F","Ribitol",NA,5.766997997998,NA
"Mushroom.Fungus","Raffinose_F","Galactitol",NA,2.17057057057057,NA
"Mushroom.Fungus","Raffinose_F","D-Mannitol",NA,4.23420920920921,NA
"Mushroom.Fungus","Raffinose_F","D-Glucitol",NA,4.48828728728729,NA
"Mushroom.Fungus","Raffinose_F","myo-Inositol",NA,1.59328928928929,NA
"Mushroom.Fungus","Raffinose_F","DL-Lactate",NA,7.13614014014014,NA
"Mushroom.Fungus","Raffinose_F","Succinate",NA,4.23383283283283,NA
"Mushroom.Fungus","Raffinose_F","Citrate",NA,5.94984984984985,NA
"Mushroom.Fungus","Raffinose_F","D-Gluconate",NA,5.73887487487487,NA
"Mushroom.Fungus","Raffinose_F","D-Glucosamine",NA,5.70125225225225,NA
"Mushroom.Fungus","Raffinose_F","Nitrate",NA,3.64928828828829,NA
"Mushroom.Fungus","Raffinose_F","Vitamin-free",NA,3.61232332332332,NA
"Mushroom.Fungus","Raffinose_F","2-Keto-D-gluconate",NA,6.48542942942943,NA
"Mushroom.Fungus","Raffinose_F","Starch formation",NA,3.0851961961962,NA
"Mushroom.Fungus","Raffinose_F","Growth at 19°C",NA,3.15154254254254,NA
"Mushroom.Fungus","Raffinose_F","Growth at 25°C",NA,3.16794294294294,NA
"Mushroom.Fungus","Raffinose_F","Growth at 30°C",NA,4.60212112112112,NA
"Mushroom.Fungus","Raffinose_F","Growth at 37°C",NA,6.47086186186186,NA
"Mushroom.Fungus","Trehalose_F","Glucose",NA,5.52583683683684,NA
"Mushroom.Fungus","Trehalose_F","Inulin",NA,1.69967467467467,NA
"Mushroom.Fungus","Trehalose_F","Sucrose",NA,5.71807707707708,NA
"Mushroom.Fungus","Trehalose_F","Raffinose",NA,2.75943043043043,NA
"Mushroom.Fungus","Trehalose_F","Melibiose",NA,1.32654254254254,NA
"Mushroom.Fungus","Trehalose_F","Galactose",NA,6.84972572572573,NA
"Mushroom.Fungus","Trehalose_F","Lactose",NA,1.48264664664665,NA
"Mushroom.Fungus","Trehalose_F","Trehalose",NA,6.12308208208208,NA
"Mushroom.Fungus","Trehalose_F","Maltose",NA,5.46692292292292,NA
"Mushroom.Fungus","Trehalose_F","Melezitose",NA,4.81441441441441,NA
"Mushroom.Fungus","Trehalose_F","Methyl-?-D-glucoside",NA,5.08462062062062,NA
"Mushroom.Fungus","Trehalose_F","Soluble Starch",NA,2.96752652652653,NA
"Mushroom.Fungus","Trehalose_F","Cellobiose",NA,6.21497397397397,NA
"Mushroom.Fungus","Trehalose_F","Salicin",NA,6.64491591591592,NA
"Mushroom.Fungus","Trehalose_F","L-Sorbose",NA,4.88151751751752,NA
"Mushroom.Fungus","Trehalose_F","L-Rhamnose",NA,2.44742242242242,NA
"Mushroom.Fungus","Trehalose_F","D-Xylose",NA,6.09148248248248,NA
"Mushroom.Fungus","Trehalose_F","L-Arabinose",NA,2.94054054054054,NA
"Mushroom.Fungus","Trehalose_F","D-Arabinose",NA,3.83459359359359,NA
"Mushroom.Fungus","Trehalose_F","D-Ribose",NA,4.64148048048048,NA
"Mushroom.Fungus","Trehalose_F","Methanol",NA,1.37013413413413,NA
"Mushroom.Fungus","Trehalose_F","Ethanol",NA,6.07359259259259,NA
"Mushroom.Fungus","Trehalose_F","Glycerol",NA,5.82674574574575,NA
"Mushroom.Fungus","Trehalose_F","Erythritol",NA,3.13153153153153,NA
"Mushroom.Fungus","Trehalose_F","Ribitol",NA,5.95175575575576,NA
"Mushroom.Fungus","Trehalose_F","Galactitol",NA,1.49445045045045,NA
"Mushroom.Fungus","Trehalose_F","D-Mannitol",NA,6.03573173173173,NA
"Mushroom.Fungus","Trehalose_F","D-Glucitol",NA,6.56063963963964,NA
"Mushroom.Fungus","Trehalose_F","myo-Inositol",NA,0.946846846846847,NA
"Mushroom.Fungus","Trehalose_F","DL-Lactate",NA,4.66837937937938,NA
"Mushroom.Fungus","Trehalose_F","Succinate",NA,6.51806906906907,NA
"Mushroom.Fungus","Trehalose_F","Citrate",NA,6.65501401401401,NA
"Mushroom.Fungus","Trehalose_F","D-Gluconate",NA,6.25803303303303,NA
"Mushroom.Fungus","Trehalose_F","D-Glucosamine",NA,4.92013613613614,NA
"Mushroom.Fungus","Trehalose_F","Nitrate",NA,1.97264364364364,NA
"Mushroom.Fungus","Trehalose_F","Vitamin-free",NA,2.32893293293293,NA
"Mushroom.Fungus","Trehalose_F","2-Keto-D-gluconate",NA,6.07270870870871,NA
"Mushroom.Fungus","Trehalose_F","Starch formation",NA,1.76954454454454,NA
"Mushroom.Fungus","Trehalose_F","Growth at 19°C",NA,5.52975375375375,NA
"Mushroom.Fungus","Trehalose_F","Growth at 25°C",NA,5.54229329329329,NA
"Mushroom.Fungus","Trehalose_F","Growth at 30°C",NA,6.41456556556557,NA
"Mushroom.Fungus","Trehalose_F","Growth at 37°C",NA,3.44251351351351,NA
"Mushroom.Fungus","Glucose","Inulin",NA,0,NA
"Mushroom.Fungus","Glucose","Sucrose",NA,0,NA
"Mushroom.Fungus","Glucose","Raffinose",NA,0,NA
"Mushroom.Fungus","Glucose","Melibiose",NA,0,NA
"Mushroom.Fungus","Glucose","Galactose",NA,0,NA
"Mushroom.Fungus","Glucose","Lactose",NA,0,NA
"Mushroom.Fungus","Glucose","Trehalose",NA,0,NA
"Mushroom.Fungus","Glucose","Maltose",NA,0,NA
"Mushroom.Fungus","Glucose","Melezitose",NA,0,NA
"Mushroom.Fungus","Glucose","Methyl-?-D-glucoside",NA,0,NA
"Mushroom.Fungus","Glucose","Soluble Starch",NA,0,NA
"Mushroom.Fungus","Glucose","Cellobiose",NA,0,NA
"Mushroom.Fungus","Glucose","Salicin",NA,0,NA
"Mushroom.Fungus","Glucose","L-Sorbose",NA,0,NA
"Mushroom.Fungus","Glucose","L-Rhamnose",NA,0,NA
"Mushroom.Fungus","Glucose","D-Xylose",NA,0,NA
"Mushroom.Fungus","Glucose","L-Arabinose",NA,0,NA
"Mushroom.Fungus","Glucose","D-Arabinose",NA,0,NA
"Mushroom.Fungus","Glucose","D-Ribose",NA,0,NA
"Mushroom.Fungus","Glucose","Methanol",NA,0,NA
"Mushroom.Fungus","Glucose","Ethanol",NA,0,NA
"Mushroom.Fungus","Glucose","Glycerol",NA,0,NA
"Mushroom.Fungus","Glucose","Erythritol",NA,0,NA
"Mushroom.Fungus","Glucose","Ribitol",NA,0,NA
"Mushroom.Fungus","Glucose","Galactitol",NA,0,NA
"Mushroom.Fungus","Glucose","D-Mannitol",NA,0,NA
"Mushroom.Fungus","Glucose","D-Glucitol",NA,0,NA
"Mushroom.Fungus","Glucose","myo-Inositol",NA,0,NA
"Mushroom.Fungus","Glucose","DL-Lactate",NA,0,NA
"Mushroom.Fungus","Glucose","Succinate",NA,0,NA
"Mushroom.Fungus","Glucose","Citrate",NA,0,NA
"Mushroom.Fungus","Glucose","D-Gluconate",NA,0,NA
"Mushroom.Fungus","Glucose","D-Glucosamine",NA,0,NA
"Mushroom.Fungus","Glucose","Nitrate",NA,0,NA
"Mushroom.Fungus","Glucose","Vitamin-free",NA,0,NA
"Mushroom.Fungus","Glucose","2-Keto-D-gluconate",NA,0,NA
"Mushroom.Fungus","Glucose","Starch formation",NA,0,NA
"Mushroom.Fungus","Glucose","Growth at 19°C",NA,0,NA
"Mushroom.Fungus","Glucose","Growth at 25°C",NA,0,NA
"Mushroom.Fungus","Glucose","Growth at 30°C",NA,0,NA
"Mushroom.Fungus","Glucose","Growth at 37°C",NA,0,NA
"Mushroom.Fungus","Inulin","Sucrose",NA,6.04245845845846,NA
"Mushroom.Fungus","Inulin","Raffinose",NA,4.95733233233233,NA
"Mushroom.Fungus","Inulin","Melibiose",NA,2.02954854854855,NA
"Mushroom.Fungus","Inulin","Galactose",NA,5.68223323323323,NA
"Mushroom.Fungus","Inulin","Lactose",NA,2.25704104104104,NA
"Mushroom.Fungus","Inulin","Trehalose",NA,5.27565065065065,NA
"Mushroom.Fungus","Inulin","Maltose",NA,5.70346246246246,NA
"Mushroom.Fungus","Inulin","Melezitose",NA,5.04144144144144,NA
"Mushroom.Fungus","Inulin","Methyl-?-D-glucoside",NA,5.36624224224224,NA
"Mushroom.Fungus","Inulin","Soluble Starch",NA,4.63136736736737,NA
"Mushroom.Fungus","Inulin","Cellobiose",NA,4.98269369369369,NA
"Mushroom.Fungus","Inulin","Salicin",NA,4.85382882882883,NA
"Mushroom.Fungus","Inulin","L-Sorbose",NA,6.64441941941942,NA
"Mushroom.Fungus","Inulin","L-Rhamnose",NA,3.99689289289289,NA
"Mushroom.Fungus","Inulin","D-Xylose",NA,5.02213813813814,NA
"Mushroom.Fungus","Inulin","L-Arabinose",NA,4.30820820820821,NA
"Mushroom.Fungus","Inulin","D-Arabinose",NA,4.88598598598599,NA
"Mushroom.Fungus","Inulin","D-Ribose",NA,5.85768868868869,NA
"Mushroom.Fungus","Inulin","Methanol",NA,2.27435335335335,NA
"Mushroom.Fungus","Inulin","Ethanol",NA,4.97447447447447,NA
"Mushroom.Fungus","Inulin","Glycerol",NA,3.86980580580581,NA
"Mushroom.Fungus","Inulin","Erythritol",NA,4.48444344344344,NA
"Mushroom.Fungus","Inulin","Ribitol",NA,5.56353853853854,NA
"Mushroom.Fungus","Inulin","Galactitol",NA,2.03126226226226,NA
"Mushroom.Fungus","Inulin","D-Mannitol",NA,3.68228128128128,NA
"Mushroom.Fungus","Inulin","D-Glucitol",NA,3.90098498498498,NA
"Mushroom.Fungus","Inulin","myo-Inositol",NA,1.5029019019019,NA
"Mushroom.Fungus","Inulin","DL-Lactate",NA,7.21793393393393,NA
"Mushroom.Fungus","Inulin","Succinate",NA,3.85382882882883,NA
"Mushroom.Fungus","Inulin","Citrate",NA,5.63563563563564,NA
"Mushroom.Fungus","Inulin","D-Gluconate",NA,5.53230730730731,NA
"Mushroom.Fungus","Inulin","D-Glucosamine",NA,5.98075575575576,NA
"Mushroom.Fungus","Inulin","Nitrate",NA,3.50861961961962,NA
"Mushroom.Fungus","Inulin","Vitamin-free",NA,3.59657257257257,NA
"Mushroom.Fungus","Inulin","2-Keto-D-gluconate",NA,6.32192192192192,NA
"Mushroom.Fungus","Inulin","Starch formation",NA,3.20487587587588,NA
"Mushroom.Fungus","Inulin","Growth at 19°C",NA,2.92614214214214,NA
"Mushroom.Fungus","Inulin","Growth at 25°C",NA,2.92952852852853,NA
"Mushroom.Fungus","Inulin","Growth at 30°C",NA,4.17256356356356,NA
"Mushroom.Fungus","Inulin","Growth at 37°C",NA,6.44091691691692,NA
"Mushroom.Fungus","Sucrose","Raffinose",NA,1.78418418418418,NA
"Mushroom.Fungus","Sucrose","Melibiose",NA,0.992231231231231,NA
"Mushroom.Fungus","Sucrose","Galactose",NA,4.46023523523523,NA
"Mushroom.Fungus","Sucrose","Lactose",NA,1.06222122122122,NA
"Mushroom.Fungus","Sucrose","Trehalose",NA,4.6303013013013,NA
"Mushroom.Fungus","Sucrose","Maltose",NA,4.28184584584585,NA
"Mushroom.Fungus","Sucrose","Melezitose",NA,3.19136736736737,NA
"Mushroom.Fungus","Sucrose","Methyl-?-D-glucoside",NA,3.64351451451451,NA
"Mushroom.Fungus","Sucrose","Soluble Starch",NA,2.25739339339339,NA
"Mushroom.Fungus","Sucrose","Cellobiose",NA,4.65370970970971,NA
"Mushroom.Fungus","Sucrose","Salicin",NA,4.60315915915916,NA
"Mushroom.Fungus","Sucrose","L-Sorbose",NA,3.70674574574575,NA
"Mushroom.Fungus","Sucrose","L-Rhamnose",NA,1.73057457457457,NA
"Mushroom.Fungus","Sucrose","D-Xylose",NA,4.50705105105105,NA
"Mushroom.Fungus","Sucrose","L-Arabinose",NA,2.23311211211211,NA
"Mushroom.Fungus","Sucrose","D-Arabinose",NA,2.90362262262262,NA
"Mushroom.Fungus","Sucrose","D-Ribose",NA,3.35000600600601,NA
"Mushroom.Fungus","Sucrose","Methanol",NA,1.01121521521522,NA
"Mushroom.Fungus","Sucrose","Ethanol",NA,4.410001001001,NA
"Mushroom.Fungus","Sucrose","Glycerol",NA,4.72568468468469,NA
"Mushroom.Fungus","Sucrose","Erythritol",NA,2.46037137137137,NA
"Mushroom.Fungus","Sucrose","Ribitol",NA,4.62837937937938,NA
"Mushroom.Fungus","Sucrose","Galactitol",NA,0.791987987987988,NA
"Mushroom.Fungus","Sucrose","D-Mannitol",NA,4.56647047047047,NA
"Mushroom.Fungus","Sucrose","D-Glucitol",NA,4.54824424424424,NA
"Mushroom.Fungus","Sucrose","myo-Inositol",NA,0.631582582582583,NA
"Mushroom.Fungus","Sucrose","DL-Lactate",NA,3.80970970970971,NA
"Mushroom.Fungus","Sucrose","Succinate",NA,4.65652752752753,NA
"Mushroom.Fungus","Sucrose","Citrate",NA,4.9077037037037,NA
"Mushroom.Fungus","Sucrose","D-Gluconate",NA,4.18382282282282,NA
