"Isolation","Trait_A","Trait_B","Mean_NN","SD_NN","Var_NN"
"Tree.exudate","Trehalose_F","Galactose",NA,4.66390790790791,NA
"Tree.exudate","Trehalose_F","Lactose",NA,4.10017617617618,NA
"Tree.exudate","Trehalose_F","Trehalose",NA,3.2012012012012,NA
"Tree.exudate","Trehalose_F","Maltose",NA,4.19123023023023,NA
"Tree.exudate","Trehalose_F","Melezitose",NA,3.99358958958959,NA
"Tree.exudate","Trehalose_F","Methyl-?-D-glucoside",NA,3.79290890890891,NA
"Tree.exudate","Trehalose_F","Soluble Starch",NA,4.98358258258258,NA
"Tree.exudate","Trehalose_F","Cellobiose",NA,3.9248998998999,NA
"Tree.exudate","Trehalose_F","Salicin",NA,3.71167567567568,NA
"Tree.exudate","Trehalose_F","L-Sorbose",NA,4.72182582582583,NA
"Tree.exudate","Trehalose_F","L-Rhamnose",NA,4.42444044044044,NA
"Tree.exudate","Trehalose_F","D-Xylose",NA,3.32556456456456,NA
"Tree.exudate","Trehalose_F","L-Arabinose",NA,4.64880480480481,NA
"Tree.exudate","Trehalose_F","D-Arabinose",NA,5.08779179179179,NA
"Tree.exudate","Trehalose_F","D-Ribose",NA,4.21261261261261,NA
"Tree.exudate","Trehalose_F","Methanol",NA,4.70538438438438,NA
"Tree.exudate","Trehalose_F","Ethanol",NA,1.77333233233233,NA
"Tree.exudate","Trehalose_F","Glycerol",NA,2.01599099099099,NA
"Tree.exudate","Trehalose_F","Erythritol",NA,3.98676176176176,NA
"Tree.exudate","Trehalose_F","Ribitol",NA,4.1238028028028,NA
"Tree.exudate","Trehalose_F","Galactitol",NA,4.09533933933934,NA
"Tree.exudate","Trehalose_F","D-Mannitol",NA,1.8530970970971,NA
"Tree.exudate","Trehalose_F","D-Glucitol",NA,2.09507007007007,NA
"Tree.exudate","Trehalose_F","myo-Inositol",NA,4.46942042042042,NA
"Tree.exudate","Trehalose_F","DL-Lactate",NA,6.3925035035035,NA
"Tree.exudate","Trehalose_F","Succinate",NA,2.38934034034034,NA
"Tree.exudate","Trehalose_F","Citrate",NA,4.36811211211211,NA
"Tree.exudate","Trehalose_F","D-Gluconate",NA,4.34633733733734,NA
"Tree.exudate","Trehalose_F","D-Glucosamine",NA,4.19417817817818,NA
"Tree.exudate","Trehalose_F","Nitrate",NA,4.897997997998,NA
"Tree.exudate","Trehalose_F","Vitamin-free",NA,5.47258358358358,NA
"Tree.exudate","Trehalose_F","2-Keto-D-gluconate",NA,4.65427027027027,NA
"Tree.exudate","Trehalose_F","Starch formation",NA,4.51627227227227,NA
"Tree.exudate","Trehalose_F","Growth at 19°C",NA,0.0920670670670671,NA
"Tree.exudate","Trehalose_F","Growth at 25°C",NA,0.143643643643644,NA
"Tree.exudate","Trehalose_F","Growth at 30°C",NA,1.74594494494494,NA
"Tree.exudate","Trehalose_F","Growth at 37°C",NA,5.38562162162162,NA
"Tree.exudate","Glucose","Inulin",NA,0,NA
"Tree.exudate","Glucose","Sucrose",NA,0,NA
"Tree.exudate","Glucose","Raffinose",NA,0,NA
"Tree.exudate","Glucose","Melibiose",NA,0,NA
"Tree.exudate","Glucose","Galactose",NA,0,NA
"Tree.exudate","Glucose","Lactose",NA,0,NA
"Tree.exudate","Glucose","Trehalose",NA,0,NA
"Tree.exudate","Glucose","Maltose",NA,0,NA
"Tree.exudate","Glucose","Melezitose",NA,0,NA
"Tree.exudate","Glucose","Methyl-?-D-glucoside",NA,0,NA
"Tree.exudate","Glucose","Soluble Starch",NA,0,NA
"Tree.exudate","Glucose","Cellobiose",NA,0,NA
"Tree.exudate","Glucose","Salicin",NA,0,NA
"Tree.exudate","Glucose","L-Sorbose",NA,0,NA
"Tree.exudate","Glucose","L-Rhamnose",NA,0,NA
"Tree.exudate","Glucose","D-Xylose",NA,0,NA
"Tree.exudate","Glucose","L-Arabinose",NA,0,NA
"Tree.exudate","Glucose","D-Arabinose",NA,0,NA
"Tree.exudate","Glucose","D-Ribose",NA,0,NA
"Tree.exudate","Glucose","Methanol",NA,0,NA
"Tree.exudate","Glucose","Ethanol",NA,0,NA
"Tree.exudate","Glucose","Glycerol",NA,0,NA
"Tree.exudate","Glucose","Erythritol",NA,0,NA
"Tree.exudate","Glucose","Ribitol",NA,0,NA
"Tree.exudate","Glucose","Galactitol",NA,0,NA
"Tree.exudate","Glucose","D-Mannitol",NA,0,NA
"Tree.exudate","Glucose","D-Glucitol",NA,0,NA
"Tree.exudate","Glucose","myo-Inositol",NA,0,NA
"Tree.exudate","Glucose","DL-Lactate",NA,0,NA
"Tree.exudate","Glucose","Succinate",NA,0,NA
"Tree.exudate","Glucose","Citrate",NA,0,NA
"Tree.exudate","Glucose","D-Gluconate",NA,0,NA
"Tree.exudate","Glucose","D-Glucosamine",NA,0,NA
"Tree.exudate","Glucose","Nitrate",NA,0,NA
"Tree.exudate","Glucose","Vitamin-free",NA,0,NA
"Tree.exudate","Glucose","2-Keto-D-gluconate",NA,0,NA
"Tree.exudate","Glucose","Starch formation",NA,0,NA
"Tree.exudate","Glucose","Growth at 19°C",NA,0,NA
"Tree.exudate","Glucose","Growth at 25°C",NA,0,NA
"Tree.exudate","Glucose","Growth at 30°C",NA,0,NA
"Tree.exudate","Glucose","Growth at 37°C",NA,0,NA
"Tree.exudate","Inulin","Sucrose",NA,4.0019019019019,NA
"Tree.exudate","Inulin","Raffinose",NA,5.50314214214214,NA
"Tree.exudate","Inulin","Melibiose",NA,2.66568968968969,NA
"Tree.exudate","Inulin","Galactose",NA,4.87638738738739,NA
"Tree.exudate","Inulin","Lactose",NA,3.08227827827828,NA
"Tree.exudate","Inulin","Trehalose",NA,3.17491891891892,NA
"Tree.exudate","Inulin","Maltose",NA,3.72882882882883,NA
"Tree.exudate","Inulin","Melezitose",NA,3.88779179179179,NA
"Tree.exudate","Inulin","Methyl-?-D-glucoside",NA,3.41300900900901,NA
"Tree.exudate","Inulin","Soluble Starch",NA,3.91488988988989,NA
"Tree.exudate","Inulin","Cellobiose",NA,3.88819219219219,NA
"Tree.exudate","Inulin","Salicin",NA,4.12598198198198,NA
"Tree.exudate","Inulin","L-Sorbose",NA,4.81176276276276,NA
"Tree.exudate","Inulin","L-Rhamnose",NA,4.11477077077077,NA
"Tree.exudate","Inulin","D-Xylose",NA,3.36960860860861,NA
"Tree.exudate","Inulin","L-Arabinose",NA,4.43547147147147,NA
"Tree.exudate","Inulin","D-Arabinose",NA,4.27591491491491,NA
"Tree.exudate","Inulin","D-Ribose",NA,3.96756356356356,NA
"Tree.exudate","Inulin","Methanol",NA,3.47219119119119,NA
"Tree.exudate","Inulin","Ethanol",NA,1.9263973973974,NA
"Tree.exudate","Inulin","Glycerol",NA,1.89076176176176,NA
"Tree.exudate","Inulin","Erythritol",NA,3.54461561561562,NA
"Tree.exudate","Inulin","Ribitol",NA,3.83251651651652,NA
"Tree.exudate","Inulin","Galactitol",NA,2.91851851851852,NA
"Tree.exudate","Inulin","D-Mannitol",NA,1.98033933933934,NA
"Tree.exudate","Inulin","D-Glucitol",NA,2.2807997997998,NA
"Tree.exudate","Inulin","myo-Inositol",NA,2.99602002002002,NA
"Tree.exudate","Inulin","DL-Lactate",NA,6.89853753753754,NA
"Tree.exudate","Inulin","Succinate",NA,2.53613613613614,NA
"Tree.exudate","Inulin","Citrate",NA,4.72611711711712,NA
"Tree.exudate","Inulin","D-Gluconate",NA,4.71054654654655,NA
"Tree.exudate","Inulin","D-Glucosamine",NA,4.43992392392392,NA
"Tree.exudate","Inulin","Nitrate",NA,4.68732632632633,NA
"Tree.exudate","Inulin","Vitamin-free",NA,4.65535935935936,NA
"Tree.exudate","Inulin","2-Keto-D-gluconate",NA,4.58326226226226,NA
"Tree.exudate","Inulin","Starch formation",NA,4.08558558558559,NA
"Tree.exudate","Inulin","Growth at 19°C",NA,0.108444444444444,NA
"Tree.exudate","Inulin","Growth at 25°C",NA,0.153189189189189,NA
"Tree.exudate","Inulin","Growth at 30°C",NA,1.82942042042042,NA
"Tree.exudate","Inulin","Growth at 37°C",NA,5.35245245245245,NA
"Tree.exudate","Sucrose","Raffinose",NA,4.04902402402402,NA
"Tree.exudate","Sucrose","Melibiose",NA,4.27082182182182,NA
"Tree.exudate","Sucrose","Galactose",NA,4.04201701701702,NA
"Tree.exudate","Sucrose","Lactose",NA,4.11361761761762,NA
"Tree.exudate","Sucrose","Trehalose",NA,2.67901501501502,NA
"Tree.exudate","Sucrose","Maltose",NA,3.35845845845846,NA
"Tree.exudate","Sucrose","Melezitose",NA,3.30057157157157,NA
"Tree.exudate","Sucrose","Methyl-?-D-glucoside",NA,3.20855255255255,NA
"Tree.exudate","Sucrose","Soluble Starch",NA,3.92787887887888,NA
"Tree.exudate","Sucrose","Cellobiose",NA,2.84656556556557,NA
"Tree.exudate","Sucrose","Salicin",NA,2.81864264264264,NA
"Tree.exudate","Sucrose","L-Sorbose",NA,3.52642242242242,NA
"Tree.exudate","Sucrose","L-Rhamnose",NA,3.80410810810811,NA
"Tree.exudate","Sucrose","D-Xylose",NA,2.45604704704705,NA
"Tree.exudate","Sucrose","L-Arabinose",NA,3.86764364364364,NA
"Tree.exudate","Sucrose","D-Arabinose",NA,3.59090990990991,NA
"Tree.exudate","Sucrose","D-Ribose",NA,3.24616516516517,NA
"Tree.exudate","Sucrose","Methanol",NA,3.93676776776777,NA
"Tree.exudate","Sucrose","Ethanol",NA,1.13282882882883,NA
"Tree.exudate","Sucrose","Glycerol",NA,1.07674774774775,NA
"Tree.exudate","Sucrose","Erythritol",NA,3.58524924924925,NA
"Tree.exudate","Sucrose","Ribitol",NA,2.76950550550551,NA
"Tree.exudate","Sucrose","Galactitol",NA,4.16845245245245,NA
"Tree.exudate","Sucrose","D-Mannitol",NA,1.42586486486486,NA
"Tree.exudate","Sucrose","D-Glucitol",NA,1.48823923923924,NA
"Tree.exudate","Sucrose","myo-Inositol",NA,4.26035635635636,NA
"Tree.exudate","Sucrose","DL-Lactate",NA,4.16287887887888,NA
"Tree.exudate","Sucrose","Succinate",NA,1.66326326326326,NA
"Tree.exudate","Sucrose","Citrate",NA,3.22082082082082,NA
"Tree.exudate","Sucrose","D-Gluconate",NA,3.26664164164164,NA
"Tree.exudate","Sucrose","D-Glucosamine",NA,3.61258858858859,NA
"Tree.exudate","Sucrose","Nitrate",NA,4.23100600600601,NA
"Tree.exudate","Sucrose","Vitamin-free",NA,4.14408008008008,NA
"Tree.exudate","Sucrose","2-Keto-D-gluconate",NA,3.84396796796797,NA
"Tree.exudate","Sucrose","Starch formation",NA,4.06420820820821,NA
"Tree.exudate","Sucrose","Growth at 19°C",NA,0.0578088088088088,NA
"Tree.exudate","Sucrose","Growth at 25°C",NA,0.0831621621621622,NA
"Tree.exudate","Sucrose","Growth at 30°C",NA,1.07614714714715,NA
"Tree.exudate","Sucrose","Growth at 37°C",NA,3.50949349349349,NA
"Tree.exudate","Raffinose","Melibiose",NA,4.98295795795796,NA
"Tree.exudate","Raffinose","Galactose",NA,4.90998098098098,NA
"Tree.exudate","Raffinose","Lactose",NA,5.29720820820821,NA
"Tree.exudate","Raffinose","Trehalose",NA,3.67144744744745,NA
"Tree.exudate","Raffinose","Maltose",NA,4.07117117117117,NA
"Tree.exudate","Raffinose","Melezitose",NA,4.87047047047047,NA
"Tree.exudate","Raffinose","Methyl-?-D-glucoside",NA,4.37141041041041,NA
"Tree.exudate","Raffinose","Soluble Starch",NA,5.64251351351351,NA
"Tree.exudate","Raffinose","Cellobiose",NA,3.94644244244244,NA
"Tree.exudate","Raffinose","Salicin",NA,3.89453053053053,NA
"Tree.exudate","Raffinose","L-Sorbose",NA,5.05801401401401,NA
"Tree.exudate","Raffinose","L-Rhamnose",NA,5.359995995996,NA
"Tree.exudate","Raffinose","D-Xylose",NA,3.39826926926927,NA
"Tree.exudate","Raffinose","L-Arabinose",NA,4.96335435435435,NA
"Tree.exudate","Raffinose","D-Arabinose",NA,5.25935535535536,NA
"Tree.exudate","Raffinose","D-Ribose",NA,4.61084984984985,NA
"Tree.exudate","Raffinose","Methanol",NA,5.6004964964965,NA
"Tree.exudate","Raffinose","Ethanol",NA,1.65484584584585,NA
"Tree.exudate","Raffinose","Glycerol",NA,1.802998998999,NA
"Tree.exudate","Raffinose","Erythritol",NA,4.83543943943944,NA
"Tree.exudate","Raffinose","Ribitol",NA,4.14411911911912,NA
"Tree.exudate","Raffinose","Galactitol",NA,5.20231331331331,NA
"Tree.exudate","Raffinose","D-Mannitol",NA,2.01958358358358,NA
"Tree.exudate","Raffinose","D-Glucitol",NA,2.01292392392392,NA
"Tree.exudate","Raffinose","myo-Inositol",NA,5.45664764764765,NA
"Tree.exudate","Raffinose","DL-Lactate",NA,6.37374874874875,NA
"Tree.exudate","Raffinose","Succinate",NA,2.54362262262262,NA
"Tree.exudate","Raffinose","Citrate",NA,4.77272372372372,NA
"Tree.exudate","Raffinose","D-Gluconate",NA,5.13103503503504,NA
"Tree.exudate","Raffinose","D-Glucosamine",NA,5.22534934934935,NA
"Tree.exudate","Raffinose","Nitrate",NA,5.83721321321321,NA
"Tree.exudate","Raffinose","Vitamin-free",NA,6.13711211211211,NA
"Tree.exudate","Raffinose","2-Keto-D-gluconate",NA,5.69998398398398,NA
"Tree.exudate","Raffinose","Starch formation",NA,5.63779379379379,NA
"Tree.exudate","Raffinose","Growth at 19°C",NA,0.0895205205205205,NA
"Tree.exudate","Raffinose","Growth at 25°C",NA,0.12944044044044,NA
"Tree.exudate","Raffinose","Growth at 30°C",NA,1.75335335335335,NA
"Tree.exudate","Raffinose","Growth at 37°C",NA,6.1392982982983,NA
"Tree.exudate","Melibiose","Galactose",NA,4.87022922922923,NA
"Tree.exudate","Melibiose","Lactose",NA,2.58568568568569,NA
"Tree.exudate","Melibiose","Trehalose",NA,3.2128038038038,NA
"Tree.exudate","Melibiose","Maltose",NA,3.73881781781782,NA
"Tree.exudate","Melibiose","Melezitose",NA,3.99677177177177,NA
"Tree.exudate","Melibiose","Methyl-?-D-glucoside",NA,3.53390890890891,NA
"Tree.exudate","Melibiose","Soluble Starch",NA,3.6274024024024,NA
"Tree.exudate","Melibiose","Cellobiose",NA,3.77375775775776,NA
"Tree.exudate","Melibiose","Salicin",NA,3.95903803803804,NA
"Tree.exudate","Melibiose","L-Sorbose",NA,4.78861961961962,NA
"Tree.exudate","Melibiose","L-Rhamnose",NA,4.07663563563564,NA
"Tree.exudate","Melibiose","D-Xylose",NA,3.19851751751752,NA
"Tree.exudate","Melibiose","L-Arabinose",NA,4.05553953953954,NA
"Tree.exudate","Melibiose","D-Arabinose",NA,4.11001001001001,NA
"Tree.exudate","Melibiose","D-Ribose",NA,3.65521421421421,NA
"Tree.exudate","Melibiose","Methanol",NA,3.32075675675676,NA
"Tree.exudate","Melibiose","Ethanol",NA,2.05107507507508,NA
"Tree.exudate","Melibiose","Glycerol",NA,2.03122222222222,NA
"Tree.exudate","Melibiose","Erythritol",NA,3.71231131131131,NA
"Tree.exudate","Melibiose","Ribitol",NA,3.94682582582583,NA
"Tree.exudate","Melibiose","Galactitol",NA,2.62982582582583,NA
"Tree.exudate","Melibiose","D-Mannitol",NA,2.05292892892893,NA
"Tree.exudate","Melibiose","D-Glucitol",NA,2.20188088088088,NA
"Tree.exudate","Melibiose","myo-Inositol",NA,2.71365765765766,NA
"Tree.exudate","Melibiose","DL-Lactate",NA,6.80928528528529,NA
"Tree.exudate","Melibiose","Succinate",NA,2.54214114114114,NA
"Tree.exudate","Melibiose","Citrate",NA,4.71838238238238,NA
"Tree.exudate","Melibiose","D-Gluconate",NA,4.69653253253253,NA
"Tree.exudate","Melibiose","D-Glucosamine",NA,3.88852452452452,NA
"Tree.exudate","Melibiose","Nitrate",NA,4.074998998999,NA
"Tree.exudate","Melibiose","Vitamin-free",NA,4.35986386386386,NA
"Tree.exudate","Melibiose","2-Keto-D-gluconate",NA,4.60216616616617,NA
"Tree.exudate","Melibiose","Starch formation",NA,3.64617017017017,NA
"Tree.exudate","Melibiose","Growth at 19°C",NA,0.11123023023023,NA
"Tree.exudate","Melibiose","Growth at 25°C",NA,0.163274274274274,NA
"Tree.exudate","Melibiose","Growth at 30°C",NA,1.8904014014014,NA
"Tree.exudate","Melibiose","Growth at 37°C",NA,5.51261261261261,NA
"Tree.exudate","Galactose","Lactose",NA,4.74121221221221,NA
"Tree.exudate","Galactose","Trehalose",NA,3.04276676676677,NA
"Tree.exudate","Galactose","Maltose",NA,3.32522522522523,NA
"Tree.exudate","Galactose","Melezitose",NA,3.43641241241241,NA
"Tree.exudate","Galactose","Methyl-?-D-glucoside",NA,3.66206206206206,NA
"Tree.exudate","Galactose","Soluble Starch",NA,4.95982382382382,NA
"Tree.exudate","Galactose","Cellobiose",NA,3.18196596596597,NA
"Tree.exudate","Galactose","Salicin",NA,3.10307807807808,NA
"Tree.exudate","Galactose","L-Sorbose",NA,3.95426526526527,NA
"Tree.exudate","Galactose","L-Rhamnose",NA,4.559995995996,NA
"Tree.exudate","Galactose","D-Xylose",NA,2.71886986986987,NA
"Tree.exudate","Galactose","L-Arabinose",NA,4.09985885885886,NA
"Tree.exudate","Galactose","D-Arabinose",NA,4.72367467467467,NA
"Tree.exudate","Galactose","D-Ribose",NA,4.09000600600601,NA
"Tree.exudate","Galactose","Methanol",NA,4.59547147147147,NA
"Tree.exudate","Galactose","Ethanol",NA,1.28196096096096,NA
"Tree.exudate","Galactose","Glycerol",NA,1.46761861861862,NA
"Tree.exudate","Galactose","Erythritol",NA,4.01693593593594,NA
"Tree.exudate","Galactose","Ribitol",NA,3.40836736736737,NA
"Tree.exudate","Galactose","Galactitol",NA,4.89977877877878,NA
"Tree.exudate","Galactose","D-Mannitol",NA,1.60292692692693,NA
"Tree.exudate","Galactose","D-Glucitol",NA,1.48924024024024,NA
"Tree.exudate","Galactose","myo-Inositol",NA,4.95591491491492,NA
"Tree.exudate","Galactose","DL-Lactate",NA,4.60228128128128,NA
"Tree.exudate","Galactose","Succinate",NA,1.8262972972973,NA
"Tree.exudate","Galactose","Citrate",NA,3.53030530530531,NA
"Tree.exudate","Galactose","D-Gluconate",NA,4.86465565565566,NA
"Tree.exudate","Galactose","D-Glucosamine",NA,4.17405305305305,NA
"Tree.exudate","Galactose","Nitrate",NA,4.62882782782783,NA
"Tree.exudate","Galactose","Vitamin-free",NA,5.25713613613614,NA
"Tree.exudate","Galactose","2-Keto-D-gluconate",NA,4.81959459459459,NA
"Tree.exudate","Galactose","Starch formation",NA,5.11070670670671,NA
"Tree.exudate","Galactose","Growth at 19°C",NA,0.0593383383383383,NA
"Tree.exudate","Galactose","Growth at 25°C",NA,0.116347347347347,NA
"Tree.exudate","Galactose","Growth at 30°C",NA,1.36988888888889,NA
"Tree.exudate","Galactose","Growth at 37°C",NA,4.38878878878879,NA
"Tree.exudate","Lactose","Trehalose",NA,3.36408008008008,NA
"Tree.exudate","Lactose","Maltose",NA,3.81521921921922,NA
"Tree.exudate","Lactose","Melezitose",NA,4.08431531531532,NA
"Tree.exudate","Lactose","Methyl-?-D-glucoside",NA,3.60137637637638,NA
"Tree.exudate","Lactose","Soluble Starch",NA,3.55995995995996,NA
"Tree.exudate","Lactose","Cellobiose",NA,3.89368468468468,NA
"Tree.exudate","Lactose","Salicin",NA,3.94861961961962,NA
"Tree.exudate","Lactose","L-Sorbose",NA,4.87955855855856,NA
"Tree.exudate","Lactose","L-Rhamnose",NA,3.79648048048048,NA
"Tree.exudate","Lactose","D-Xylose",NA,3.078002002002,NA
"Tree.exudate","Lactose","L-Arabinose",NA,4.10137737737738,NA
"Tree.exudate","Lactose","D-Arabinose",NA,4.51738138138138,NA
"Tree.exudate","Lactose","D-Ribose",NA,3.8695005005005,NA
"Tree.exudate","Lactose","Methanol",NA,3.50704304304304,NA
"Tree.exudate","Lactose","Ethanol",NA,2.05014614614615,NA
"Tree.exudate","Lactose","Glycerol",NA,2.10106006006006,NA
"Tree.exudate","Lactose","Erythritol",NA,3.90580580580581,NA
"Tree.exudate","Lactose","Ribitol",NA,4.05906306306306,NA
"Tree.exudate","Lactose","Galactitol",NA,2.51791691691692,NA
"Tree.exudate","Lactose","D-Mannitol",NA,2.10847247247247,NA
"Tree.exudate","Lactose","D-Glucitol",NA,2.23891791791792,NA
"Tree.exudate","Lactose","myo-Inositol",NA,2.68023123123123,NA
"Tree.exudate","Lactose","DL-Lactate",NA,7.2823983983984,NA
"Tree.exudate","Lactose","Succinate",NA,2.50717817817818,NA
"Tree.exudate","Lactose","Citrate",NA,4.91952352352352,NA
"Tree.exudate","Lactose","D-Gluconate",NA,5.11093493493494,NA
"Tree.exudate","Lactose","D-Glucosamine",NA,3.90281381381381,NA
"Tree.exudate","Lactose","Nitrate",NA,4.47525025025025,NA
"Tree.exudate","Lactose","Vitamin-free",NA,4.5410970970971,NA
"Tree.exudate","Lactose","2-Keto-D-gluconate",NA,4.87197197197197,NA
"Tree.exudate","Lactose","Starch formation",NA,3.81296396396396,NA
"Tree.exudate","Lactose","Growth at 19°C",NA,0.104868868868869,NA
"Tree.exudate","Lactose","Growth at 25°C",NA,0.165941941941942,NA
"Tree.exudate","Lactose","Growth at 30°C",NA,1.89032932932933,NA
"Tree.exudate","Lactose","Growth at 37°C",NA,5.21651251251251,NA
"Tree.exudate","Trehalose","Maltose",NA,3.18373473473473,NA
"Tree.exudate","Trehalose","Melezitose",NA,3.29232332332332,NA
"Tree.exudate","Trehalose","Methyl-?-D-glucoside",NA,2.92106506506506,NA
"Tree.exudate","Trehalose","Soluble Starch",NA,3.48659059059059,NA
"Tree.exudate","Trehalose","Cellobiose",NA,2.77655255255255,NA
"Tree.exudate","Trehalose","Salicin",NA,2.75963863863864,NA
"Tree.exudate","Trehalose","L-Sorbose",NA,3.0280990990991,NA
"Tree.exudate","Trehalose","L-Rhamnose",NA,3.13496596596597,NA
"Tree.exudate","Trehalose","D-Xylose",NA,2.40415515515516,NA
"Tree.exudate","Trehalose","L-Arabinose",NA,3.35927027027027,NA
"Tree.exudate","Trehalose","D-Arabinose",NA,3.41491891891892,NA
"Tree.exudate","Trehalose","D-Ribose",NA,2.99862962962963,NA
"Tree.exudate","Trehalose","Methanol",NA,3.24824724724725,NA
"Tree.exudate","Trehalose","Ethanol",NA,1.04301801801802,NA
"Tree.exudate","Trehalose","Glycerol",NA,1.12538138138138,NA
"Tree.exudate","Trehalose","Erythritol",NA,3.26464064064064,NA
"Tree.exudate","Trehalose","Ribitol",NA,2.71123023023023,NA
"Tree.exudate","Trehalose","Galactitol",NA,3.38695095095095,NA
"Tree.exudate","Trehalose","D-Mannitol",NA,1.51451351351351,NA
"Tree.exudate","Trehalose","D-Glucitol",NA,1.43340840840841,NA
"Tree.exudate","Trehalose","myo-Inositol",NA,3.43982382382382,NA
"Tree.exudate","Trehalose","DL-Lactate",NA,3.46794394394394,NA
"Tree.exudate","Trehalose","Succinate",NA,1.65228328328328,NA
"Tree.exudate","Trehalose","Citrate",NA,3.09012912912913,NA
"Tree.exudate","Trehalose","D-Gluconate",NA,3.23343743743744,NA
"Tree.exudate","Trehalose","D-Glucosamine",NA,3.14393493493494,NA
"Tree.exudate","Trehalose","Nitrate",NA,3.31709209209209,NA
"Tree.exudate","Trehalose","Vitamin-free",NA,3.71174274274274,NA
"Tree.exudate","Trehalose","2-Keto-D-gluconate",NA,3.74572072072072,NA
"Tree.exudate","Trehalose","Starch formation",NA,3.39737237237237,NA
"Tree.exudate","Trehalose","Growth at 19°C",NA,0.0488398398398398,NA
"Tree.exudate","Trehalose","Growth at 25°C",NA,0.0858608608608609,NA
"Tree.exudate","Trehalose","Growth at 30°C",NA,1.06542942942943,NA
"Tree.exudate","Trehalose","Growth at 37°C",NA,3.21417317317317,NA
"Tree.exudate","Maltose","Melezitose",NA,3.69427027027027,NA
"Tree.exudate","Maltose","Methyl-?-D-glucoside",NA,3.37209109109109,NA
"Tree.exudate","Maltose","Soluble Starch",NA,4.20097597597598,NA
"Tree.exudate","Maltose","Cellobiose",NA,3.33467867867868,NA
"Tree.exudate","Maltose","Salicin",NA,3.33441841841842,NA
