"Isolation","Trait_A","Trait_B","Observed_PP","Percent_PP","Mean_PP","SD_PP","Var_PP","Difference","Color"
"Ipomoea","D-Glucitol","myo-Inositol",0,0.498,0.691,0.833194583043609,0.694213213213213,-0.691,3
"Ipomoea","D-Glucitol","Nitrate",3,0.536,3.457,1.47727226107219,2.18233333333333,-0.457,3
"Ipomoea","D-Glucitol","Starch formation",0,0.196,1.554,1.18932690985216,1.4144984984985,-1.554,3
"Ipomoea","D-Glucitol","Succinate",32,0.951,30.196,1.56781441568894,2.45804204204204,1.804,3
"Ipomoea","D-Glucitol","Vitamin-free",0,0.103,2.02,1.32716289933126,1.76136136136136,-2.02,3
"Ipomoea","D-Gluconate","Growth at 19°C",22,0.78,21.209,1.76420844330579,3.11243143143143,0.791,3
"Ipomoea","D-Gluconate","Growth at 25°C",22,0.78,21.177,1.77899854857609,3.16483583583584,0.823,3
"Ipomoea","D-Glucosamine","Growth at 19°C",16,0.784,15.101,1.72504341243192,2.97577477477477,0.898999999999999,3
"Ipomoea","D-Glucosamine","Growth at 25°C",16,0.787,15.08,1.73568793641386,3.01261261261261,0.92,3
"Ipomoea","D-Mannitol","2-Keto-D-gluconate",26,0.992,22.386,1.98164853869977,3.92693093093093,3.614,3
"Ipomoea","D-Mannitol","Citrate",25,0.896,23.403,1.79605590581608,3.22581681681682,1.597,3
"Ipomoea","D-Mannitol","D-Glucitol",34,1,31.653,1.44730290046199,2.09468568568569,2.347,1
"Ipomoea","D-Mannitol","D-Gluconate",22,0.858,20.633,1.8416575964882,3.3917027027027,1.367,3
"Ipomoea","D-Mannitol","D-Glucosamine",16,0.837,14.701,1.79243181510813,3.21281181181181,1.299,3
"Ipomoea","D-Mannitol","DL-Lactate",6,0.102,8.88,1.89609999609599,3.5951951951952,-2.88,3
"Ipomoea","D-Mannitol","Growth at 19°C",34,1,32.854,1.08067194460292,1.16785185185185,1.146,1
"Ipomoea","D-Mannitol","Growth at 25°C",34,1,32.791,1.11200519583119,1.23655555555556,1.209,1
"Ipomoea","D-Mannitol","Growth at 30°C",33,0.963,31.265,1.4432109540389,2.08285785785786,1.735,3
"Ipomoea","D-Mannitol","Growth at 37°C",13,0.616,12.957,2.10465687953656,4.42958058058058,0.0429999999999993,3
"Ipomoea","D-Mannitol","myo-Inositol",0,0.493,0.697,0.831794976471295,0.691882882882883,-0.697,3
"Ipomoea","D-Mannitol","Nitrate",3,0.516,3.504,1.47857031289356,2.18617017017017,-0.504,3
"Ipomoea","D-Mannitol","Starch formation",0,0.189,1.561,1.18138675914142,1.39567467467467,-1.561,3
"Ipomoea","D-Mannitol","Succinate",32,0.92,30.385,1.5872284946706,2.51929429429429,1.615,3
"Ipomoea","D-Mannitol","Vitamin-free",0,0.099,2.049,1.33655728847864,1.78638538538539,-2.049,3
"Ipomoea","D-Ribose","D-Glucitol",9,0.43,9.856,1.70709641736434,2.91417817817818,-0.856,3
"Ipomoea","D-Ribose","D-Mannitol",9,0.422,9.894,1.66118136382621,2.75952352352352,-0.894,3
"Ipomoea","D-Ribose","Growth at 19°C",9,0.363,10.166,1.7039211681728,2.90334734734735,-1.166,3
"Ipomoea","D-Ribose","Growth at 25°C",9,0.363,10.148,1.70734033250873,2.91501101101101,-1.148,3
"Ipomoea","D-Xylose","D-Glucitol",26,0.837,24.879,1.68855269690058,2.85121021021021,1.121,3
"Ipomoea","D-Xylose","D-Mannitol",26,0.821,25.003,1.70114222946962,2.89388488488488,0.997,3
"Ipomoea","D-Xylose","Growth at 19°C",26,0.694,25.753,1.51733097684496,2.30229329329329,0.247,3
"Ipomoea","D-Xylose","Growth at 25°C",26,0.704,25.707,1.52626356848366,2.32948048048048,0.292999999999999,3
"Ipomoea","DL-Lactate","Growth at 19°C",6,0.077,9.149,1.92782663004626,3.71651551551552,-3.149,3
"Ipomoea","DL-Lactate","Growth at 25°C",6,0.081,9.123,1.92654680259333,3.71158258258258,-3.123,3
"Ipomoea","Erythritol","D-Glucitol",0,0.135,1.927,1.33695865996614,1.78745845845846,-1.927,3
"Ipomoea","Erythritol","D-Mannitol",0,0.124,1.926,1.31158081880006,1.72024424424424,-1.926,3
"Ipomoea","Erythritol","Growth at 19°C",0,0.119,1.999,1.35160120813272,1.82682582582583,-1.999,3
"Ipomoea","Erythritol","Growth at 25°C",0,0.12,1.994,1.35269870769281,1.82979379379379,-1.994,3
"Ipomoea","Ethanol","D-Glucitol",28,0.766,27.316,1.60584019214949,2.57872272272272,0.684000000000001,3
"Ipomoea","Ethanol","D-Mannitol",28,0.75,27.469,1.545777612863,2.38942842842843,0.530999999999999,3
"Ipomoea","Ethanol","Growth at 19°C",28,0.567,28.296,1.32896581978249,1.76615015015015,-0.295999999999999,3
"Ipomoea","Ethanol","Growth at 25°C",28,0.577,28.247,1.34454408585171,1.8077987987988,-0.247,3
"Ipomoea","Galactitol","D-Glucitol",1,0.558,1.475,0.9498827702813,0.902277277277277,-0.475,3
"Ipomoea","Galactitol","D-Mannitol",1,0.562,1.483,0.961579760412851,0.924635635635636,-0.483,3
"Ipomoea","Galactitol","Growth at 19°C",1,0.534,1.533,0.969459050631253,0.939850850850851,-0.533,3
"Ipomoea","Galactitol","Growth at 25°C",1,0.537,1.531,0.969525130658808,0.939978978978979,-0.531,3
"Ipomoea","Galactose","D-Glucitol",33,1,29.142,1.77171526351583,3.13897497497498,3.858,1
"Ipomoea","Galactose","D-Mannitol",33,0.999,29.31,1.79139864606098,3.20910910910911,3.69,3
"Ipomoea","Galactose","Growth at 19°C",33,0.999,30.19,1.56471989453331,2.44834834834835,2.81,3
"Ipomoea","Galactose","Growth at 25°C",33,0.999,30.136,1.59375156283658,2.54004404404404,2.864,3
"Ipomoea","Galactose","L-Sorbose",33,1,26.404,2.11879052132892,4.48927327327327,6.596,1
"Ipomoea","Galactose_F","D-Glucitol",5,0.342,6.152,1.5476728631372,2.39529129129129,-1.152,3
"Ipomoea","Galactose_F","D-Mannitol",5,0.334,6.193,1.52449174319675,2.32407507507508,-1.193,3
"Ipomoea","Galactose_F","Glucose",5,0.283,6.401,1.55003277436369,2.4026016016016,-1.401,3
"Ipomoea","Galactose_F","Growth at 19°C",5,0.287,6.395,1.5535084127189,2.41338838838839,-1.395,3
"Ipomoea","Galactose_F","Growth at 25°C",5,0.291,6.374,1.55258962206197,2.41053453453453,-1.374,3
"Ipomoea","Galactose_F","L-Sorbose",5,0.496,5.572,1.50235584102871,2.25707307307307,-0.572,3
"Ipomoea","Glucose","2-Keto-D-gluconate",26,0.979,23.026,1.8608564659282,3.46278678678679,2.974,3
"Ipomoea","Glucose","Cellobiose",24,0.654,23.793,1.58892280356085,2.52467567567568,0.207000000000001,3
"Ipomoea","Glucose","Citrate",25,0.816,24.092,1.63896986617272,2.68622222222222,0.908000000000001,3
"Ipomoea","Glucose","D-Arabinose",4,0.285,5.454,1.58694751091597,2.5184024024024,-1.454,3
"Ipomoea","Glucose","D-Glucitol",34,1,32.699,1.08239113566703,1.17157057057057,1.301,1
"Ipomoea","Glucose","D-Gluconate",22,0.774,21.243,1.76665561784748,3.12107207207207,0.757000000000001,3
"Ipomoea","Glucose","D-Glucosamine",16,0.782,15.118,1.72251068009549,2.96704304304304,0.882,3
"Ipomoea","Glucose","D-Mannitol",34,1,32.905,1.06541546361507,1.13511011011011,1.095,1
"Ipomoea","Glucose","D-Ribose",9,0.358,10.182,1.70346053014967,2.90177777777778,-1.182,3
"Ipomoea","Glucose","D-Xylose",26,0.688,25.787,1.50395907287828,2.26189289289289,0.213000000000001,3
"Ipomoea","Glucose","DL-Lactate",6,0.076,9.162,1.92339685334448,3.69945545545546,-3.162,3
"Ipomoea","Glucose","Erythritol",0,0.119,2.004,1.35492428564102,1.83581981981982,-2.004,3
"Ipomoea","Glucose","Ethanol",28,0.551,28.339,1.32053883805923,1.74382282282282,-0.338999999999999,3
"Ipomoea","Glucose","Galactitol",1,0.533,1.536,0.970384277307524,0.941645645645646,-0.536,3
"Ipomoea","Glucose","Galactose",33,0.999,30.237,1.5553939212464,2.41925025025025,2.763,3
"Ipomoea","Glucose","Glycerol",31,0.713,30.961,1.01612573607379,1.03251151151151,0.0390000000000015,3
"Ipomoea","Glucose","Growth at 19°C",34,1,33.947,0.2329060867501,0.0542452452452452,0.0529999999999973,1
"Ipomoea","Glucose","Growth at 25°C",34,1,33.884,0.341556233526283,0.116660660660661,0.116,1
"Ipomoea","Glucose","Growth at 30°C",33,0.893,32.308,1.08088126281489,1.1683043043043,0.692,3
"Ipomoea","Glucose","Growth at 37°C",13,0.525,13.418,2.08413522104964,4.34361961961962,-0.417999999999999,3
"Ipomoea","Glucose","Inulin",3,0.574,3.393,1.23047351254103,1.51406506506507,-0.393,3
"Ipomoea","Glucose","L-Arabinose",1,0.086,3.479,1.5862140697507,2.51607507507507,-2.479,3
"Ipomoea","Glucose","L-Rhamnose",1,0.213,2.522,1.24943070119038,1.56107707707708,-1.522,3
"Ipomoea","Glucose","L-Sorbose",34,1,29.541,1.79319115950713,3.21553453453453,4.459,1
"Ipomoea","Glucose","Lactose",0,0.468,0.761,0.860592597934481,0.74061961961962,-0.761,3
"Ipomoea","Glucose","Maltose",25,0.846,23.89,1.60076933455837,2.56246246246246,1.11,3
"Ipomoea","Glucose","Melezitose",23,0.882,21.519,1.69897778841441,2.88652552552553,1.481,3
"Ipomoea","Glucose","Melibiose",1,0.527,1.599,0.994579402656313,0.989188188188188,-0.599,3
"Ipomoea","Glucose","Methanol",0,0.382,0.907,0.909493363460217,0.827178178178178,-0.907,3
"Ipomoea","Glucose","Methyl-?-D-glucoside",16,0.628,15.938,1.66461014262407,2.77092692692693,0.0619999999999994,3
"Ipomoea","Glucose","myo-Inositol",0,0.479,0.724,0.844118792905677,0.712536536536537,-0.724,3
"Ipomoea","Glucose","Nitrate",3,0.474,3.654,1.49416080677968,2.23251651651652,-0.654,3
"Ipomoea","Glucose","Raffinose",5,0.35,6.175,1.60653538895225,2.58095595595596,-1.175,3
"Ipomoea","Glucose","Ribitol",25,0.821,24.021,1.62456092474188,2.6391981981982,0.978999999999999,3
"Ipomoea","Glucose","Salicin",24,0.739,23.61,1.55638116228716,2.42232232232232,0.390000000000001,3
"Ipomoea","Glucose","Soluble Starch",0,0.121,2.07,1.34048382940523,1.7968968968969,-2.07,3
"Ipomoea","Glucose","Starch formation",0,0.178,1.647,1.22388271042976,1.49788888888889,-1.647,3
"Ipomoea","Glucose","Succinate",32,0.823,31.394,1.25552393061237,1.57634034034034,0.606000000000002,3
"Ipomoea","Glucose","Sucrose",26,0.857,24.929,1.5698482166832,2.46442342342342,1.071,3
"Ipomoea","Glucose","Trehalose",25,0.622,25.045,1.40604123408667,1.97695195195195,-0.0450000000000017,3
"Ipomoea","Glucose","Vitamin-free",0,0.088,2.134,1.36598312943825,1.86590990990991,-2.134,3
"Ipomoea","Glucose_F","D-Glucitol",29,0.952,26.75,1.67997688148448,2.82232232232232,2.25,3
"Ipomoea","Glucose_F","D-Mannitol",29,0.952,26.895,1.700254647359,2.89086586586587,2.105,3
"Ipomoea","Glucose_F","Glucose",29,0.896,27.702,1.47627076628083,2.17937537537538,1.298,3
"Ipomoea","Glucose_F","Growth at 19°C",29,0.899,27.661,1.49476195874571,2.23431331331331,1.339,3
"Ipomoea","Glucose_F","Growth at 25°C",29,0.903,27.614,1.49306169773162,2.22923323323323,1.386,3
"Ipomoea","Glucose_F","L-Sorbose",29,1,24.356,2.02765267621833,4.11137537537538,4.644,1
"Ipomoea","Glycerol","D-Glucitol",31,0.902,29.82,1.39267352223683,1.93953953953954,1.18,3
"Ipomoea","Glycerol","D-Mannitol",31,0.882,30.014,1.36222599434149,1.85565965965966,0.986000000000001,3
"Ipomoea","Glycerol","Growth at 19°C",31,0.726,30.911,1.04315251385747,1.08816716716717,0.0889999999999986,3
"Ipomoea","Glycerol","Growth at 25°C",31,0.739,30.858,1.06346930701688,1.13096696696697,0.141999999999999,3
"Ipomoea","Growth at 19°C","Growth at 25°C",34,1,33.831,0.41304916125034,0.17060960960961,0.168999999999997,1
"Ipomoea","Growth at 19°C","Growth at 30°C",33,0.899,32.258,1.10029389103396,1.21064664664665,0.741999999999997,3
"Ipomoea","Growth at 19°C","Growth at 37°C",13,0.532,13.393,2.07818908424375,4.31886986986987,-0.393000000000001,3
"Ipomoea","Growth at 25°C","Growth at 30°C",33,0.903,32.198,1.11805458097807,1.25004604604605,0.802,3
"Ipomoea","Growth at 25°C","Growth at 37°C",13,0.533,13.377,2.0907515974506,4.37124224224224,-0.377000000000001,3
"Ipomoea","Inulin","D-Glucitol",3,0.617,3.278,1.22237891433475,1.49421021021021,-0.278,3
"Ipomoea","Inulin","D-Mannitol",3,0.606,3.292,1.219107141404,1.48622222222222,-0.292,3
"Ipomoea","Inulin","Growth at 19°C",3,0.574,3.388,1.22676850341088,1.50496096096096,-0.388,3
"Ipomoea","Inulin","Growth at 25°C",3,0.58,3.377,1.22897574483038,1.51038138138138,-0.377,3
"Ipomoea","Inulin","L-Sorbose",3,0.683,2.997,1.21180009055102,1.46845945945946,0.00300000000000011,3
"Ipomoea","L-Arabinose","D-Glucitol",1,0.104,3.323,1.53656501067545,2.36103203203203,-2.323,3
"Ipomoea","L-Arabinose","D-Mannitol",1,0.106,3.338,1.55182607407021,2.40816416416416,-2.338,3
"Ipomoea","L-Arabinose","Growth at 19°C",1,0.086,3.469,1.57972609478179,2.49553453453453,-2.469,3
"Ipomoea","L-Arabinose","Growth at 25°C",1,0.087,3.459,1.5877152892883,2.52083983983984,-2.459,3
"Ipomoea","L-Rhamnose","D-Glucitol",1,0.236,2.411,1.21965838109143,1.48756656656657,-1.411,3
"Ipomoea","L-Rhamnose","D-Mannitol",1,0.228,2.455,1.22779578207554,1.50748248248248,-1.455,3
"Ipomoea","L-Rhamnose","Growth at 19°C",1,0.213,2.519,1.24787667507498,1.5571961961962,-1.519,3
"Ipomoea","L-Rhamnose","Growth at 25°C",1,0.217,2.516,1.25431946381985,1.57331731731732,-1.516,3
"Ipomoea","L-Sorbose","2-Keto-D-gluconate",26,0.999,20.456,2.23406693164172,4.99105505505505,5.544,3
"Ipomoea","L-Sorbose","Citrate",25,0.99,21.25,2.00287581030665,4.01151151151151,3.75,3
"Ipomoea","L-Sorbose","D-Arabinose",4,0.438,4.785,1.50699901992206,2.27104604604605,-0.785,3
"Ipomoea","L-Sorbose","D-Glucitol",34,1,28.402,2.031877093853,4.12852452452452,5.598,1
"Ipomoea","L-Sorbose","D-Gluconate",22,0.974,18.66,2.01704448847031,4.06846846846847,3.34,3
"Ipomoea","L-Sorbose","D-Glucosamine",16,0.955,13.462,1.90530474890139,3.63018618618619,2.538,3
"Ipomoea","L-Sorbose","D-Mannitol",34,1,28.603,2.01232215125721,4.04944044044044,5.397,1
"Ipomoea","L-Sorbose","D-Ribose",9,0.65,8.925,1.72695030541048,2.98235735735736,0.0749999999999993,3
"Ipomoea","L-Sorbose","D-Xylose",26,0.982,22.709,1.90891669880143,3.64396296296296,3.291,3
"Ipomoea","L-Sorbose","DL-Lactate",6,0.216,7.981,1.92674631214162,3.71235135135135,-1.981,3
"Ipomoea","L-Sorbose","Erythritol",0,0.179,1.664,1.22580855218366,1.50260660660661,-1.664,3
"Ipomoea","L-Sorbose","Ethanol",28,0.985,24.844,1.90244140074886,3.61928328328328,3.156,3
"Ipomoea","L-Sorbose","Galactitol",1,0.622,1.312,0.934628016661992,0.87352952952953,-0.312,3
"Ipomoea","L-Sorbose","Glycerol",31,1,27.003,1.89804994496815,3.60259359359359,3.997,1
"Ipomoea","L-Sorbose","Growth at 19°C",34,1,29.497,1.7930996085567,3.21520620620621,4.503,1
"Ipomoea","L-Sorbose","Growth at 25°C",34,1,29.444,1.81608429379315,3.29816216216216,4.556,1
"Ipomoea","L-Sorbose","Growth at 30°C",33,0.999,28.055,1.99648715522063,3.98596096096096,4.945,3
"Ipomoea","L-Sorbose","Growth at 37°C",13,0.83,11.539,2.13800141488495,4.57105005005005,1.461,3
"Ipomoea","L-Sorbose","L-Arabinose",1,0.163,2.932,1.51976501002151,2.30968568568569,-1.932,3
"Ipomoea","L-Sorbose","L-Rhamnose",1,0.302,2.187,1.14338897070872,1.30733833833834,-1.187,3
"Ipomoea","L-Sorbose","Methanol",0,0.454,0.755,0.838855576770327,0.703678678678679,-0.755,3
"Ipomoea","L-Sorbose","myo-Inositol",0,0.526,0.622,0.769225394606618,0.591707707707708,-0.622,3
"Ipomoea","L-Sorbose","Nitrate",3,0.654,3.018,1.43098697538577,2.04772372372372,-0.0179999999999998,3
"Ipomoea","L-Sorbose","Ribitol",25,0.989,21.123,2.07657968380296,4.31218318318318,3.877,3
"Ipomoea","L-Sorbose","Starch formation",0,0.233,1.383,1.12052066762134,1.25556656656657,-1.383,3
"Ipomoea","L-Sorbose","Succinate",32,0.996,27.278,2.06275809802579,4.25497097097097,4.722,3
"Ipomoea","L-Sorbose","Vitamin-free",0,0.146,1.762,1.24856514243948,1.55891491491491,-1.762,3
"Ipomoea","Lactose","D-Glucitol",0,0.493,0.706,0.828402227332985,0.68625025025025,-0.706,3
"Ipomoea","Lactose","D-Mannitol",0,0.488,0.721,0.838965352599774,0.703862862862863,-0.721,3
"Ipomoea","Lactose","Growth at 19°C",0,0.468,0.761,0.860592597934481,0.74061961961962,-0.761,3
"Ipomoea","Lactose","Growth at 25°C",0,0.472,0.754,0.859198593005262,0.738222222222222,-0.754,3
"Ipomoea","Lactose","L-Sorbose",0,0.534,0.632,0.790696655615288,0.625201201201201,-0.632,3
"Ipomoea","Lactose_F","D-Glucitol",4,0.962,2.786,1.04847665844467,1.0993033033033,1.214,3
"Ipomoea","Lactose_F","D-Mannitol",4,0.952,2.803,1.05228242325827,1.1072982982983,1.197,3
"Ipomoea","Lactose_F","Glucose",4,0.945,2.907,1.03991943554894,1.08143243243243,1.093,3
"Ipomoea","Lactose_F","Growth at 19°C",4,0.946,2.903,1.03762597676989,1.07666766766767,1.097,3
"Ipomoea","Lactose_F","Growth at 25°C",4,0.946,2.897,1.03993868688133,1.08147247247247,1.103,3
"Ipomoea","Lactose_F","L-Sorbose",4,0.969,2.486,1.05399948525363,1.11091491491491,1.514,3
"Ipomoea","Maltose","D-Glucitol",25,0.909,23.099,1.82497384351928,3.33052952952953,1.901,3
"Ipomoea","Maltose","D-Mannitol",25,0.912,23.236,1.77748796436529,3.15946346346346,1.764,3
"Ipomoea","Maltose","Growth at 19°C",25,0.848,23.86,1.60404893097841,2.57297297297297,1.14,3
"Ipomoea","Maltose","Growth at 25°C",25,0.855,23.819,1.61643182715877,2.61285185185185,1.181,3
"Ipomoea","Maltose","L-Sorbose",25,0.991,21.16,2.02892003699419,4.11651651651652,3.84,3
"Ipomoea","Maltose_F","D-Glucitol",6,0.765,5.464,1.47270936469925,2.16887287287287,0.536,3
"Ipomoea","Maltose_F","D-Mannitol",6,0.767,5.503,1.43946624241872,2.07206306306306,0.497,3
"Ipomoea","Maltose_F","Glucose",6,0.723,5.7,1.43598818312062,2.06206206206206,0.3,3
"Ipomoea","Maltose_F","Growth at 19°C",6,0.724,5.691,1.43582052519825,2.06158058058058,0.309,3
"Ipomoea","Maltose_F","Growth at 25°C",6,0.727,5.672,1.44100398767404,2.07649249249249,0.328,3
"Ipomoea","Maltose_F","L-Sorbose",6,0.895,4.831,1.40585042426832,1.97641541541542,1.169,3
"Ipomoea","Melezitose","D-Glucitol",23,0.933,20.821,1.83639084383781,3.37233133133133,2.179,3
"Ipomoea","Melezitose","D-Mannitol",23,0.926,20.957,1.81506072775691,3.29444544544545,2.043,3
"Ipomoea","Melezitose","Growth at 19°C",23,0.887,21.493,1.70024758251316,2.89084184184184,1.507,3
"Ipomoea","Melezitose","Growth at 25°C",23,0.888,21.471,1.70295597684117,2.90005905905906,1.529,3
"Ipomoea","Melezitose","L-Sorbose",23,0.992,19.145,2.00049418318999,4.00197697697698,3.855,3
"Ipomoea","Melibiose","D-Glucitol",1,0.554,1.532,0.980784348334504,0.961937937937938,-0.532,3
"Ipomoea","Melibiose","D-Mannitol",1,0.541,1.552,0.978904619589802,0.958254254254254,-0.552,3
"Ipomoea","Melibiose","Growth at 19°C",1,0.527,1.592,0.98818647658856,0.976512512512512,-0.592,3
"Ipomoea","Melibiose","Growth at 25°C",1,0.528,1.595,0.995975384719405,0.991966966966967,-0.595,3
"Ipomoea","Melibiose","L-Sorbose",1,0.618,1.35,0.957296409904694,0.916416416416416,-0.35,3
"Ipomoea","Methanol","D-Glucitol",0,0.403,0.866,0.892659420406709,0.796840840840841,-0.866,3
"Ipomoea","Methanol","D-Mannitol",0,0.408,0.855,0.890375071398435,0.792767767767768,-0.855,3
"Ipomoea","Methanol","Growth at 19°C",0,0.383,0.906,0.909940653005454,0.827991991991992,-0.906,3
"Ipomoea","Methanol","Growth at 25°C",0,0.383,0.905,0.909286424511992,0.826801801801802,-0.905,3
"Ipomoea","Methyl-?-D-glucoside","D-Glucitol",16,0.732,15.433,1.73854350924374,3.02253353353353,0.567,3
"Ipomoea","Methyl-?-D-glucoside","D-Mannitol",16,0.719,15.505,1.77514115667632,3.15112612612613,0.494999999999999,3
"Ipomoea","Methyl-?-D-glucoside","Growth at 19°C",16,0.633,15.92,1.65600191495733,2.74234234234234,0.0800000000000001,3
"Ipomoea","Methyl-?-D-glucoside","Growth at 25°C",16,0.639,15.894,1.66599505987849,2.77553953953954,0.106,3
"Ipomoea","Methyl-?-D-glucoside","L-Sorbose",16,0.915,14.171,1.84801898642145,3.41517417417417,1.829,3
"Ipomoea","myo-Inositol","Growth at 19°C",0,0.479,0.724,0.844118792905677,0.712536536536537,-0.724,3
"Ipomoea","myo-Inositol","Growth at 25°C",0,0.482,0.72,0.843985966893,0.712312312312312,-0.72,3
"Ipomoea","Nitrate","Growth at 19°C",3,0.479,3.643,1.48988951629669,2.21977077077077,-0.643,3
"Ipomoea","Nitrate","Growth at 25°C",3,0.479,3.635,1.50000834165181,2.25002502502503,-0.635,3
"Ipomoea","Raffinose","D-Glucitol",5,0.409,5.931,1.58453455303119,2.51074974974975,-0.931,3
"Ipomoea","Raffinose","D-Mannitol",5,0.392,5.991,1.60421086285204,2.57349249249249,-0.991,3
"Ipomoea","Raffinose","Growth at 19°C",5,0.35,6.167,1.60987661101797,2.5917027027027,-1.167,3
"Ipomoea","Raffinose","Growth at 25°C",5,0.356,6.15,1.60376808550117,2.57207207207207,-1.15,3
"Ipomoea","Raffinose","L-Sorbose",5,0.547,5.35,1.60064426468284,2.56206206206206,-0.35,3
"Ipomoea","Raffinose_F","D-Glucitol",4,0.714,3.764,1.4029512722373,1.96827227227227,0.236,3
"Ipomoea","Raffinose_F","D-Mannitol",4,0.714,3.76,1.37560615449782,1.89229229229229,0.24,3
"Ipomoea","Raffinose_F","Glucose",4,0.676,3.929,1.39280253406536,1.9398988988989,0.0710000000000002,3
