"Isolation","Trait_A","Trait_B","Mean_PP","SD_PP","Var_PP"
"Unknown","Melibiose","Galactose",NA,0.2693003003003,NA
"Unknown","Melibiose","Lactose",NA,0.0868058058058058,NA
"Unknown","Melibiose","Trehalose",NA,0.414778778778779,NA
"Unknown","Melibiose","Maltose",NA,0.232568568568569,NA
"Unknown","Melibiose","Melezitose",NA,0.183214214214214,NA
"Unknown","Melibiose","Methyl-?-D-glucoside",NA,0.261297297297297,NA
"Unknown","Melibiose","Soluble Starch",NA,0.155671671671672,NA
"Unknown","Melibiose","Cellobiose",NA,0.260331331331331,NA
"Unknown","Melibiose","Salicin",NA,0.265024024024024,NA
"Unknown","Melibiose","L-Sorbose",NA,0.279254254254254,NA
"Unknown","Melibiose","L-Rhamnose",NA,0.187243243243243,NA
"Unknown","Melibiose","D-Xylose",NA,0.254154154154154,NA
"Unknown","Melibiose","L-Arabinose",NA,0.301532532532533,NA
"Unknown","Melibiose","D-Arabinose",NA,0.319695695695696,NA
"Unknown","Melibiose","D-Ribose",NA,0.299063063063063,NA
"Unknown","Melibiose","Methanol",NA,0.0884844844844845,NA
"Unknown","Melibiose","Ethanol",NA,0.236136136136136,NA
"Unknown","Melibiose","Glycerol",NA,0.231155155155155,NA
"Unknown","Melibiose","Erythritol",NA,0.302733733733734,NA
"Unknown","Melibiose","Ribitol",NA,0.259359359359359,NA
"Unknown","Melibiose","Galactitol",NA,0.346225225225225,NA
"Unknown","Melibiose","D-Mannitol",NA,0.244019019019019,NA
"Unknown","Melibiose","D-Glucitol",NA,0.238013013013013,NA
"Unknown","Melibiose","myo-Inositol",NA,0.338302302302302,NA
"Unknown","Melibiose","DL-Lactate",NA,0.308427427427427,NA
"Unknown","Melibiose","Succinate",NA,0.248248248248248,NA
"Unknown","Melibiose","Citrate",NA,0.238469469469469,NA
"Unknown","Melibiose","D-Gluconate",NA,0.260660660660661,NA
"Unknown","Melibiose","D-Glucosamine",NA,0.297833833833834,NA
"Unknown","Melibiose","Nitrate",NA,0.176412412412412,NA
"Unknown","Melibiose","Vitamin-free",NA,0.201976976976977,NA
"Unknown","Melibiose","2-Keto-D-gluconate",NA,0.213284284284284,NA
"Unknown","Melibiose","Starch formation",NA,0.178562562562563,NA
"Unknown","Melibiose","Growth at 19°C",NA,0.230205205205205,NA
"Unknown","Melibiose","Growth at 25°C",NA,0.232696696696697,NA
"Unknown","Melibiose","Growth at 30°C",NA,0.242017017017017,NA
"Unknown","Melibiose","Growth at 37°C",NA,0.211711711711712,NA
"Unknown","Galactose","Lactose",NA,0.102781781781782,NA
"Unknown","Galactose","Trehalose",NA,0.394650650650651,NA
"Unknown","Galactose","Maltose",NA,0.232607607607608,NA
"Unknown","Galactose","Melezitose",NA,0.201960960960961,NA
"Unknown","Galactose","Methyl-?-D-glucoside",NA,0.175775775775776,NA
"Unknown","Galactose","Soluble Starch",NA,0.138022022022022,NA
"Unknown","Galactose","Cellobiose",NA,0.175711711711712,NA
"Unknown","Galactose","Salicin",NA,0.175711711711712,NA
"Unknown","Galactose","L-Sorbose",NA,0.188872872872873,NA
"Unknown","Galactose","L-Rhamnose",NA,0.236875875875876,NA
"Unknown","Galactose","D-Xylose",NA,0.173817817817818,NA
"Unknown","Galactose","L-Arabinose",NA,0.209184184184184,NA
"Unknown","Galactose","D-Arabinose",NA,0.227146146146146,NA
"Unknown","Galactose","D-Ribose",NA,0.222253253253253,NA
"Unknown","Galactose","Methanol",NA,0.122166166166166,NA
"Unknown","Galactose","Ethanol",NA,0.156556556556557,NA
"Unknown","Galactose","Glycerol",NA,0.16104004004004,NA
"Unknown","Galactose","Erythritol",NA,0.214518518518519,NA
"Unknown","Galactose","Ribitol",NA,0.167718718718719,NA
"Unknown","Galactose","Galactitol",NA,0.264580580580581,NA
"Unknown","Galactose","D-Mannitol",NA,0.147247247247247,NA
"Unknown","Galactose","D-Glucitol",NA,0.135454454454454,NA
"Unknown","Galactose","myo-Inositol",NA,0.252363363363363,NA
"Unknown","Galactose","DL-Lactate",NA,0.2412002002002,NA
"Unknown","Galactose","Succinate",NA,0.157636636636637,NA
"Unknown","Galactose","Citrate",NA,0.277877877877878,NA
"Unknown","Galactose","D-Gluconate",NA,0.186865865865866,NA
"Unknown","Galactose","D-Glucosamine",NA,0.215486486486486,NA
"Unknown","Galactose","Nitrate",NA,0.16453953953954,NA
"Unknown","Galactose","Vitamin-free",NA,0.237581581581582,NA
"Unknown","Galactose","2-Keto-D-gluconate",NA,0.444028028028028,NA
"Unknown","Galactose","Starch formation",NA,0.4,NA
"Unknown","Galactose","Growth at 19°C",NA,0.23086986986987,NA
"Unknown","Galactose","Growth at 25°C",NA,0.236952952952953,NA
"Unknown","Galactose","Growth at 30°C",NA,0.165765765765766,NA
"Unknown","Galactose","Growth at 37°C",NA,0.246562562562563,NA
"Unknown","Lactose","Trehalose",NA,0.0714464464464464,NA
"Unknown","Lactose","Maltose",NA,0.0702942942942943,NA
"Unknown","Lactose","Melezitose",NA,0.0756756756756757,NA
"Unknown","Lactose","Methyl-?-D-glucoside",NA,0.0972812812812813,NA
"Unknown","Lactose","Soluble Starch",NA,0.0634394394394394,NA
"Unknown","Lactose","Cellobiose",NA,0.102002002002002,NA
"Unknown","Lactose","Salicin",NA,0.10122022022022,NA
"Unknown","Lactose","L-Sorbose",NA,0.0996506506506507,NA
"Unknown","Lactose","L-Rhamnose",NA,0.0205795795795796,NA
"Unknown","Lactose","D-Xylose",NA,0.102781781781782,NA
"Unknown","Lactose","L-Arabinose",NA,0.0980730730730731,NA
"Unknown","Lactose","D-Arabinose",NA,0.0868058058058058,NA
"Unknown","Lactose","D-Ribose",NA,0.0988628628628629,NA
"Unknown","Lactose","Methanol",NA,0.0138178178178178,NA
"Unknown","Lactose","Ethanol",NA,0.10355955955956,NA
"Unknown","Lactose","Glycerol",NA,0.102333333333333,NA
"Unknown","Lactose","Erythritol",NA,0.0920920920920921,NA
"Unknown","Lactose","Ribitol",NA,0.102781781781782,NA
"Unknown","Lactose","Galactitol",NA,0.0912902902902903,NA
"Unknown","Lactose","D-Mannitol",NA,0.104335335335335,NA
"Unknown","Lactose","D-Glucitol",NA,0.105880880880881,NA
"Unknown","Lactose","myo-Inositol",NA,0.0848038038038038,NA
"Unknown","Lactose","DL-Lactate",NA,0.0948938938938939,NA
"Unknown","Lactose","Succinate",NA,0.0988628628628629,NA
"Unknown","Lactose","Citrate",NA,0.0705945945945946,NA
"Unknown","Lactose","D-Gluconate",NA,0.0980730730730731,NA
"Unknown","Lactose","D-Glucosamine",NA,0.0888728728728729,NA
"Unknown","Lactose","Nitrate",NA,0.0590900900900901,NA
"Unknown","Lactose","Vitamin-free",NA,0.0186576576576577,NA
"Unknown","Lactose","2-Keto-D-gluconate",NA,0.0677387387387387,NA
"Unknown","Lactose","Starch formation",NA,0.0128438438438438,NA
"Unknown","Lactose","Growth at 19°C",NA,0.10970970970971,NA
"Unknown","Lactose","Growth at 25°C",NA,0.10970970970971,NA
"Unknown","Lactose","Growth at 30°C",NA,0.102002002002002,NA
"Unknown","Lactose","Growth at 37°C",NA,0.0714464464464464,NA
"Unknown","Trehalose","Maltose",NA,0.427618618618619,NA
"Unknown","Trehalose","Melezitose",NA,0.427018018018018,NA
"Unknown","Trehalose","Methyl-?-D-glucoside",NA,0.346937937937938,NA
"Unknown","Trehalose","Soluble Starch",NA,0.323299299299299,NA
"Unknown","Trehalose","Cellobiose",NA,0.338914914914915,NA
"Unknown","Trehalose","Salicin",NA,0.350394394394394,NA
"Unknown","Trehalose","L-Sorbose",NA,0.354425425425425,NA
"Unknown","Trehalose","L-Rhamnose",NA,0.151262262262262,NA
"Unknown","Trehalose","D-Xylose",NA,0.313913913913914,NA
"Unknown","Trehalose","L-Arabinose",NA,0.379115115115115,NA
"Unknown","Trehalose","D-Arabinose",NA,0.392223223223223,NA
"Unknown","Trehalose","D-Ribose",NA,0.376151151151151,NA
"Unknown","Trehalose","Methanol",NA,0.0846886886886887,NA
"Unknown","Trehalose","Ethanol",NA,0.305089089089089,NA
"Unknown","Trehalose","Glycerol",NA,0.304828828828829,NA
"Unknown","Trehalose","Erythritol",NA,0.383022022022022,NA
"Unknown","Trehalose","Ribitol",NA,0.33583983983984,NA
"Unknown","Trehalose","Galactitol",NA,0.428179179179179,NA
"Unknown","Trehalose","D-Mannitol",NA,0.300904904904905,NA
"Unknown","Trehalose","D-Glucitol",NA,0.30508008008008,NA
"Unknown","Trehalose","myo-Inositol",NA,0.428667667667668,NA
"Unknown","Trehalose","DL-Lactate",NA,0.371167167167167,NA
"Unknown","Trehalose","Succinate",NA,0.311702702702703,NA
"Unknown","Trehalose","Citrate",NA,0.437076076076076,NA
"Unknown","Trehalose","D-Gluconate",NA,0.340731731731732,NA
"Unknown","Trehalose","D-Glucosamine",NA,0.39517017017017,NA
"Unknown","Trehalose","Nitrate",NA,0.32992992992993,NA
"Unknown","Trehalose","Vitamin-free",NA,0.153177177177177,NA
"Unknown","Trehalose","2-Keto-D-gluconate",NA,0.427186186186186,NA
"Unknown","Trehalose","Starch formation",NA,0.175454454454454,NA
"Unknown","Trehalose","Growth at 19°C",NA,0.356347347347347,NA
"Unknown","Trehalose","Growth at 25°C",NA,0.358349349349349,NA
"Unknown","Trehalose","Growth at 30°C",NA,0.295831831831832,NA
"Unknown","Trehalose","Growth at 37°C",NA,0.410166166166166,NA
"Unknown","Maltose","Melezitose",NA,0.0810800800800801,NA
"Unknown","Maltose","Methyl-?-D-glucoside",NA,0.209613613613614,NA
"Unknown","Maltose","Soluble Starch",NA,0.0777087087087087,NA
"Unknown","Maltose","Cellobiose",NA,0.20635035035035,NA
"Unknown","Maltose","Salicin",NA,0.201176176176176,NA
"Unknown","Maltose","L-Sorbose",NA,0.201801801801802,NA
"Unknown","Maltose","L-Rhamnose",NA,0.168964964964965,NA
"Unknown","Maltose","D-Xylose",NA,0.198198198198198,NA
"Unknown","Maltose","L-Arabinose",NA,0.206637637637638,NA
"Unknown","Maltose","D-Arabinose",NA,0.216991991991992,NA
"Unknown","Maltose","D-Ribose",NA,0.196640640640641,NA
"Unknown","Maltose","Methanol",NA,0.0872512512512512,NA
"Unknown","Maltose","Ethanol",NA,0.20554954954955,NA
"Unknown","Maltose","Glycerol",NA,0.1997997997998,NA
"Unknown","Maltose","Erythritol",NA,0.208439439439439,NA
"Unknown","Maltose","Ribitol",NA,0.211347347347347,NA
"Unknown","Maltose","Galactitol",NA,0.227763763763764,NA
"Unknown","Maltose","D-Mannitol",NA,0.207838838838839,NA
"Unknown","Maltose","D-Glucitol",NA,0.213557557557558,NA
"Unknown","Maltose","myo-Inositol",NA,0.214325325325325,NA
"Unknown","Maltose","DL-Lactate",NA,0.227727727727728,NA
"Unknown","Maltose","Succinate",NA,0.20554954954955,NA
"Unknown","Maltose","Citrate",NA,0.0997307307307307,NA
"Unknown","Maltose","D-Gluconate",NA,0.210241241241241,NA
"Unknown","Maltose","D-Glucosamine",NA,0.2165005005005,NA
"Unknown","Maltose","Nitrate",NA,0.0982892892892893,NA
"Unknown","Maltose","Vitamin-free",NA,0.162162162162162,NA
"Unknown","Maltose","2-Keto-D-gluconate",NA,0.107882882882883,NA
"Unknown","Maltose","Starch formation",NA,0.155666666666667,NA
"Unknown","Maltose","Growth at 19°C",NA,0.241165165165165,NA
"Unknown","Maltose","Growth at 25°C",NA,0.239798798798799,NA
"Unknown","Maltose","Growth at 30°C",NA,0.202678678678679,NA
"Unknown","Maltose","Growth at 37°C",NA,0.109028028028028,NA
"Unknown","Melezitose","Methyl-?-D-glucoside",NA,0.177296296296296,NA
"Unknown","Melezitose","Soluble Starch",NA,0.0808718718718719,NA
"Unknown","Melezitose","Cellobiose",NA,0.180864864864865,NA
"Unknown","Melezitose","Salicin",NA,0.175675675675676,NA
"Unknown","Melezitose","L-Sorbose",NA,0.185496496496496,NA
"Unknown","Melezitose","L-Rhamnose",NA,0.164195195195195,NA
"Unknown","Melezitose","D-Xylose",NA,0.17860960960961,NA
"Unknown","Melezitose","L-Arabinose",NA,0.177777777777778,NA
"Unknown","Melezitose","D-Arabinose",NA,0.193392392392392,NA
"Unknown","Melezitose","D-Ribose",NA,0.176047047047047,NA
"Unknown","Melezitose","Methanol",NA,0.0801911911911912,NA
"Unknown","Melezitose","Ethanol",NA,0.187291291291291,NA
"Unknown","Melezitose","Glycerol",NA,0.179203203203203,NA
"Unknown","Melezitose","Erythritol",NA,0.189780780780781,NA
"Unknown","Melezitose","Ribitol",NA,0.180155155155155,NA
"Unknown","Melezitose","Galactitol",NA,0.198834834834835,NA
"Unknown","Melezitose","D-Mannitol",NA,0.183262262262262,NA
"Unknown","Melezitose","D-Glucitol",NA,0.180624624624625,NA
"Unknown","Melezitose","myo-Inositol",NA,0.193489489489489,NA
"Unknown","Melezitose","DL-Lactate",NA,0.203207207207207,NA
"Unknown","Melezitose","Succinate",NA,0.176620620620621,NA
"Unknown","Melezitose","Citrate",NA,0.083002002002002,NA
"Unknown","Melezitose","D-Gluconate",NA,0.188163163163163,NA
"Unknown","Melezitose","D-Glucosamine",NA,0.177296296296296,NA
"Unknown","Melezitose","Nitrate",NA,0.0937377377377377,NA
"Unknown","Melezitose","Vitamin-free",NA,0.156931931931932,NA
"Unknown","Melezitose","2-Keto-D-gluconate",NA,0.088052052052052,NA
"Unknown","Melezitose","Starch formation",NA,0.145921921921922,NA
"Unknown","Melezitose","Growth at 19°C",NA,0.206942942942943,NA
"Unknown","Melezitose","Growth at 25°C",NA,0.208359359359359,NA
"Unknown","Melezitose","Growth at 30°C",NA,0.181281281281281,NA
"Unknown","Melezitose","Growth at 37°C",NA,0.10487987987988,NA
"Unknown","Methyl-?-D-glucoside","Soluble Starch",NA,0.124283283283283,NA
"Unknown","Methyl-?-D-glucoside","Cellobiose",NA,0.148548548548549,NA
"Unknown","Methyl-?-D-glucoside","Salicin",NA,0.149868868868869,NA
"Unknown","Methyl-?-D-glucoside","L-Sorbose",NA,0.182182182182182,NA
"Unknown","Methyl-?-D-glucoside","L-Rhamnose",NA,0.233184184184184,NA
"Unknown","Methyl-?-D-glucoside","D-Xylose",NA,0.127246246246246,NA
"Unknown","Methyl-?-D-glucoside","L-Arabinose",NA,0.199299299299299,NA
"Unknown","Methyl-?-D-glucoside","D-Arabinose",NA,0.218857857857858,NA
"Unknown","Methyl-?-D-glucoside","D-Ribose",NA,0.197553553553554,NA
"Unknown","Methyl-?-D-glucoside","Methanol",NA,0.120696696696697,NA
"Unknown","Methyl-?-D-glucoside","Ethanol",NA,0.113713713713714,NA
"Unknown","Methyl-?-D-glucoside","Glycerol",NA,0.0964874874874875,NA
"Unknown","Methyl-?-D-glucoside","Erythritol",NA,0.211567567567568,NA
"Unknown","Methyl-?-D-glucoside","Ribitol",NA,0.142586586586587,NA
"Unknown","Methyl-?-D-glucoside","Galactitol",NA,0.263299299299299,NA
"Unknown","Methyl-?-D-glucoside","D-Mannitol",NA,0.115426426426426,NA
"Unknown","Methyl-?-D-glucoside","D-Glucitol",NA,0.108184184184184,NA
"Unknown","Methyl-?-D-glucoside","myo-Inositol",NA,0.266362362362362,NA
"Unknown","Methyl-?-D-glucoside","DL-Lactate",NA,0.214925925925926,NA
"Unknown","Methyl-?-D-glucoside","Succinate",NA,0.120479479479479,NA
"Unknown","Methyl-?-D-glucoside","Citrate",NA,0.232791791791792,NA
"Unknown","Methyl-?-D-glucoside","D-Gluconate",NA,0.157916916916917,NA
"Unknown","Methyl-?-D-glucoside","D-Glucosamine",NA,0.210129129129129,NA
"Unknown","Methyl-?-D-glucoside","Nitrate",NA,0.154054054054054,NA
"Unknown","Methyl-?-D-glucoside","Vitamin-free",NA,0.227938938938939,NA
"Unknown","Methyl-?-D-glucoside","2-Keto-D-gluconate",NA,0.216660660660661,NA
"Unknown","Methyl-?-D-glucoside","Starch formation",NA,0.20891991991992,NA
"Unknown","Methyl-?-D-glucoside","Growth at 19°C",NA,0.130194194194194,NA
"Unknown","Methyl-?-D-glucoside","Growth at 25°C",NA,0.133108108108108,NA
"Unknown","Methyl-?-D-glucoside","Growth at 30°C",NA,0.110341341341341,NA
"Unknown","Methyl-?-D-glucoside","Growth at 37°C",NA,0.209520520520521,NA
"Unknown","Soluble Starch","Cellobiose",NA,0.131347347347347,NA
"Unknown","Soluble Starch","Salicin",NA,0.127103103103103,NA
"Unknown","Soluble Starch","L-Sorbose",NA,0.124835835835836,NA
"Unknown","Soluble Starch","L-Rhamnose",NA,0.142558558558559,NA
"Unknown","Soluble Starch","D-Xylose",NA,0.12601001001001,NA
"Unknown","Soluble Starch","L-Arabinose",NA,0.126062062062062,NA
"Unknown","Soluble Starch","D-Arabinose",NA,0.148112112112112,NA
"Unknown","Soluble Starch","D-Ribose",NA,0.121977977977978,NA
"Unknown","Soluble Starch","Methanol",NA,0.0761871871871872,NA
"Unknown","Soluble Starch","Ethanol",NA,0.125276276276276,NA
"Unknown","Soluble Starch","Glycerol",NA,0.124988988988989,NA
"Unknown","Soluble Starch","Erythritol",NA,0.138074074074074,NA
"Unknown","Soluble Starch","Ribitol",NA,0.130169169169169,NA
"Unknown","Soluble Starch","Galactitol",NA,0.164323323323323,NA
"Unknown","Soluble Starch","D-Mannitol",NA,0.126526526526527,NA
"Unknown","Soluble Starch","D-Glucitol",NA,0.12436036036036,NA
"Unknown","Soluble Starch","myo-Inositol",NA,0.147626626626627,NA
"Unknown","Soluble Starch","DL-Lactate",NA,0.135054054054054,NA
"Unknown","Soluble Starch","Succinate",NA,0.117268268268268,NA
"Unknown","Soluble Starch","Citrate",NA,0.0769209209209209,NA
"Unknown","Soluble Starch","D-Gluconate",NA,0.122393393393393,NA
"Unknown","Soluble Starch","D-Glucosamine",NA,0.135126126126126,NA
"Unknown","Soluble Starch","Nitrate",NA,0.106362362362362,NA
"Unknown","Soluble Starch","Vitamin-free",NA,0.147218218218218,NA
"Unknown","Soluble Starch","2-Keto-D-gluconate",NA,0.085996996996997,NA
"Unknown","Soluble Starch","Starch formation",NA,0.135171171171171,NA
"Unknown","Soluble Starch","Growth at 19°C",NA,0.134658658658659,NA
"Unknown","Soluble Starch","Growth at 25°C",NA,0.134093093093093,NA
"Unknown","Soluble Starch","Growth at 30°C",NA,0.120911911911912,NA
"Unknown","Soluble Starch","Growth at 37°C",NA,0.0898408408408408,NA
"Unknown","Cellobiose","Salicin",NA,0.136935935935936,NA
"Unknown","Cellobiose","L-Sorbose",NA,0.161037037037037,NA
"Unknown","Cellobiose","L-Rhamnose",NA,0.229585585585586,NA
"Unknown","Cellobiose","D-Xylose",NA,0.125241241241241,NA
"Unknown","Cellobiose","L-Arabinose",NA,0.189228228228228,NA
"Unknown","Cellobiose","D-Arabinose",NA,0.219098098098098,NA
"Unknown","Cellobiose","D-Ribose",NA,0.192668668668669,NA
"Unknown","Cellobiose","Methanol",NA,0.122698698698699,NA
"Unknown","Cellobiose","Ethanol",NA,0.102102102102102,NA
"Unknown","Cellobiose","Glycerol",NA,0.0858608608608609,NA
"Unknown","Cellobiose","Erythritol",NA,0.202698698698699,NA
"Unknown","Cellobiose","Ribitol",NA,0.136820820820821,NA
"Unknown","Cellobiose","Galactitol",NA,0.258329329329329,NA
"Unknown","Cellobiose","D-Mannitol",NA,0.0976886886886887,NA
"Unknown","Cellobiose","D-Glucitol",NA,0.100884884884885,NA
"Unknown","Cellobiose","myo-Inositol",NA,0.253289289289289,NA
"Unknown","Cellobiose","DL-Lactate",NA,0.192092092092092,NA
"Unknown","Cellobiose","Succinate",NA,0.108444444444444,NA
"Unknown","Cellobiose","Citrate",NA,0.233477477477477,NA
"Unknown","Cellobiose","D-Gluconate",NA,0.137112112112112,NA
"Unknown","Cellobiose","D-Glucosamine",NA,0.198149149149149,NA
"Unknown","Cellobiose","Nitrate",NA,0.155074074074074,NA
"Unknown","Cellobiose","Vitamin-free",NA,0.226402402402402,NA
"Unknown","Cellobiose","2-Keto-D-gluconate",NA,0.217728728728729,NA
"Unknown","Cellobiose","Starch formation",NA,0.216167167167167,NA
"Unknown","Cellobiose","Growth at 19°C",NA,0.129933933933934,NA
"Unknown","Cellobiose","Growth at 25°C",NA,0.130905905905906,NA
"Unknown","Cellobiose","Growth at 30°C",NA,0.10081981981982,NA
"Unknown","Cellobiose","Growth at 37°C",NA,0.214898898898899,NA
"Unknown","Salicin","L-Sorbose",NA,0.172411411411411,NA
"Unknown","Salicin","L-Rhamnose",NA,0.229585585585586,NA
"Unknown","Salicin","D-Xylose",NA,0.127438438438438,NA
"Unknown","Salicin","L-Arabinose",NA,0.194670670670671,NA
"Unknown","Salicin","D-Arabinose",NA,0.226530530530531,NA
"Unknown","Salicin","D-Ribose",NA,0.195295295295295,NA
"Unknown","Salicin","Methanol",NA,0.114238238238238,NA
"Unknown","Salicin","Ethanol",NA,0.107291291291291,NA
"Unknown","Salicin","Glycerol",NA,0.0958708708708709,NA
"Unknown","Salicin","Erythritol",NA,0.212708708708709,NA
"Unknown","Salicin","Ribitol",NA,0.133724724724725,NA
"Unknown","Salicin","Galactitol",NA,0.263363363363363,NA
"Unknown","Salicin","D-Mannitol",NA,0.112463463463463,NA
"Unknown","Salicin","D-Glucitol",NA,0.100496496496497,NA
"Unknown","Salicin","myo-Inositol",NA,0.261297297297297,NA
"Unknown","Salicin","DL-Lactate",NA,0.191822822822823,NA
"Unknown","Salicin","Succinate",NA,0.111886886886887,NA
"Unknown","Salicin","Citrate",NA,0.228532532532533,NA
"Unknown","Salicin","D-Gluconate",NA,0.1438998998999,NA
"Unknown","Salicin","D-Glucosamine",NA,0.203178178178178,NA
"Unknown","Salicin","Nitrate",NA,0.144,NA
"Unknown","Salicin","Vitamin-free",NA,0.232056056056056,NA
"Unknown","Salicin","2-Keto-D-gluconate",NA,0.209168168168168,NA
"Unknown","Salicin","Starch formation",NA,0.21519019019019,NA
"Unknown","Salicin","Growth at 19°C",NA,0.14004004004004,NA
"Unknown","Salicin","Growth at 25°C",NA,0.139018018018018,NA
"Unknown","Salicin","Growth at 30°C",NA,0.100496496496497,NA
"Unknown","Salicin","Growth at 37°C",NA,0.211711711711712,NA
"Unknown","L-Sorbose","L-Rhamnose",NA,0.224720720720721,NA
"Unknown","L-Sorbose","D-Xylose",NA,0.152596596596597,NA
"Unknown","L-Sorbose","L-Arabinose",NA,0.2092002002002,NA
"Unknown","L-Sorbose","D-Arabinose",NA,0.238974974974975,NA
"Unknown","L-Sorbose","D-Ribose",NA,0.218618618618619,NA
"Unknown","L-Sorbose","Methanol",NA,0.11549049049049,NA
"Unknown","L-Sorbose","Ethanol",NA,0.133812812812813,NA
"Unknown","L-Sorbose","Glycerol",NA,0.117233233233233,NA
"Unknown","L-Sorbose","Erythritol",NA,0.232708708708709,NA
"Unknown","L-Sorbose","Ribitol",NA,0.167767767767768,NA
"Unknown","L-Sorbose","Galactitol",NA,0.273824824824825,NA
"Unknown","L-Sorbose","D-Mannitol",NA,0.128528528528529,NA
"Unknown","L-Sorbose","D-Glucitol",NA,0.128528528528529,NA
"Unknown","L-Sorbose","myo-Inositol",NA,0.283399399399399,NA
"Unknown","L-Sorbose","DL-Lactate",NA,0.217717717717718,NA
"Unknown","L-Sorbose","Succinate",NA,0.138337337337337,NA
"Unknown","L-Sorbose","Citrate",NA,0.22578978978979,NA
